chunk,n_bands,n_ok,n_degenerate,r_min,r_max,slope_b2b1,se_slope_b2b1,b2b1_first,b2b1_last,slope_b1,se_slope_b1,b1_first,b1_last,slope_pa2d,se_slope_pa2d,pa2d_first,pa2d_last,slope_alpha,se_slope_alpha,alpha_first,alpha_last
r2400_c3600,5,5,0,0.009599999999977628,0.45254833996038263,-0.14147671278839502,0.18880290832045546,0.22457682794303294,0.06175092578893973,2.1696653186481556,3.3745998736280285,0.07889845930241934,2.2663284276024593,3.2283811542193717,11.241599784457438,7.72874484787542,11.711694967185881,-0.5126725885134088,0.07992876660476844,0.7340748981936487,0.1526712787623804
r2400_c4000,5,3,2,0.009599999999977628,0.45254833996038263,-0.27154996687190847,0.14021569709142354,0.20420887101948104,0.041278890896335914,2.138139251984453,1.9785204990168501,0.08443111445154013,1.3673146656422126,0.5860065094676805,1.5660286602039257,14.775448040737219,15.12705194641783,-0.7960610475135632,0.13336659578730756,0.7466589383045588,0.26902230979642067
r2400_c4400,5,5,0,0.009599999999977628,0.45254833996038263,-0.1767060471093425,0.05210129240754704,0.22774252609853685,0.027734345613770615,4.112524868268883,1.274218060129519,0.07532974330658301,5.346640931092357,-1.3766580227919405,1.5609563200669714,14.229131609023149,12.667972345654869,-0.4485607201698168,0.19279804721051064,0.7170687550983633,0.2313385799194356
r2400_c800,5,5,0,0.009599999999977628,0.45254833996038263,0.03416494592108761,0.04559305530827116,0.21095003521314487,0.2344766532180134,0.6270985013544397,0.04705603132907579,0.0734176182281683,0.7722762878486243,1.468880174850553,6.2474596782927545,171.76322871405046,173.15186949032784,0.34118931147624915,0.16689796401578239,0.5458365228137051,0.9295823877646261
r2800_c1200,5,5,0,0.009599999999977628,0.45254833996038263,-0.12805250778763075,0.0586601675971126,0.2147598889022979,0.039108994853475985,2.7801100921517463,1.5650294525637132,0.0810107371019304,3.72573255426751,-2.591976141675708,1.5016352806244653,178.2771114941852,175.48711166008727,-0.476489928883201,0.18093567970038066,0.8449429236967587,0.2512817440792585
r2800_c1600,5,5,0,0.009599999999977628,0.45254833996038263,-0.04567886900232057,0.12447683722534988,0.29862630726964956,0.28082835666906436,0.5397268408604089,0.13581674883196146,0.06054922870079393,0.5607192088497631,0.2264519121415652,3.469506701515644,11.735521366038977,12.202532287953188,-0.3656802012119218,0.09702281462056465,0.7996998015126728,0.4279186316496533
r2800_c2000,5,5,0,0.009599999999977628,0.45254833996038263,-0.22083542461634664,0.1314487149776271,0.42779313960793797,0.17152562338355604,0.6870831696362962,2.249439654463208,0.04520862717209991,0.854223563922926,17.326549888336135,4.417868044623037,14.247938988861872,32.30867117350927,-0.5383788454409675,0.14466296731774023,0.882755057586547,0.2805651178057912
r2800_c2400,5,5,0,0.009599999999977628,0.45254833996038263,-0.3296313873003211,0.25202403989669675,0.648513556170239,0.3107094923340462,0.442511797752188,0.7163892842575614,0.03403383402893573,0.5102513431617319,1.9056989022118043,179.70844484495777,170.6959520031827,172.74082396288352,-0.5291841472444971,0.17596227303637355,0.8937355558077275,0.32309258951865555
r2800_c2800,5,5,0,0.009599999999977628,0.45254833996038263,-0.10277576556637638,0.22256285694910005,0.5214011906865981,0.39392203394419334,0.3794015693678522,0.13067526737826043,0.0385707775045343,0.45595303451414415,-39.2266151719904,31.066977735434072,152.7624391985435,111.3064588177916,-0.3328220505238899,0.2562219933322448,0.8162785614924309,0.4792805148008557
r2800_c3200,5,5,0,0.009599999999977628,0.45254833996038263,-0.2588303711962494,0.07579300850782035,0.43083396328556767,0.1674836384521733,0.9368179941004214,0.658748664477959,0.04360139934902256,0.9644058441808311,-6.148828417872586,9.692289236410712,160.3008374483686,153.33220254358338,-0.6261508435374555,0.02102382252730645,0.7779419161893532,0.091613359549335
r2800_c3600,5,5,0,0.009599999999977628,0.45254833996038263,-0.4148235426652392,0.305425432297365,0.5999004052123259,0.028204074849082234,4.323488140266353,4.027668094549331,0.0357956633574058,6.392987818793092,-167.75261161223477,106.77355588901472,166.05477128788203,4.996825526236878,-0.6058047679456722,0.09400480868973382,0.7034492103260079,0.04052088204898454
r2800_c400,5,3,2,0.009599999999977628,0.45254833996038263,-0.3745174890084737,0.08198697954191075,0.36559742766394665,0.14088693425886237,0.7292804566590227,3.1555115339548006,0.04916516443913316,0.48673343843454725,-2.818442532549481,1.1287407463223418,164.34245219707321,162.65138667754357,-0.7493276979714154,0.1480878634318556,0.7979319325178662,0.3483353137350167
r2800_c800,5,5,0,0.009599999999977628,0.45254833996038263,-0.23978264497760804,0.12020872968393226,0.39346812659518937,0.10481392573812072,0.9424400419171197,1.0258805651759102,0.04853972208536147,1.2540710500575643,-13.210047406465529,8.875600465483346,174.51959781870102,160.51904246653555,-0.6369388313678989,0.16763739718182005,0.8421915343249883,0.11626164513382584
r3200_c2000,5,5,0,0.009599999999977628,0.45254833996038263,-0.16954355955580513,0.06489993132459324,0.2615445687366095,0.07440538884677192,1.9684897070044538,2.6498959933703037,0.062276940848047725,2.3377136940094037,0.9593036441205945,1.7735755781441769,4.825676317199702,5.8822158357296175,0.16633522489630603,0.14621728564752395,0.5033743623382368,0.68565520336906
r3200_c2400,5,5,0,0.009599999999977628,0.45254833996038263,-0.08597902033683089,0.1619763445749625,0.16915720107076523,0.0721890292778865,2.2317557157476435,4.3376620216402335,0.09465597161596241,2.7212479053721683,0.14521409354464504,137.29237816858802,0.09924712716515968,0.21956645316359952,0.3189532007076404,0.0603688193063902,0.6022482617392021,0.947376648066685
r3200_c2800,5,5,0,0.009599999999977628,0.45254833996038263,-0.14746764138092602,0.12563965729668747,0.22541075010079156,0.06348432195174568,2.5403514388993393,2.409959191543595,0.07302125304846654,3.041387635827728,-0.07893659367737894,2.39462370306827,173.55410378498306,173.37020868928684,0.11004849355418488,0.24699254250002936,0.4737720417311355,0.5902798148008587
r3200_c800,5,5,0,0.009599999999977628,0.45254833996038263,-0.16886810250160803,0.13917490127825224,0.4683704198330997,0.3008085992152241,0.5471617271224222,0.03207868339886646,0.040392578356433284,0.612430902020461,187.78251574645157,249.0633662314666,2.0550216473702334,179.90260721642147,0.13369383799094073,0.07951002274661338,0.5452095842714769,0.7065978396372319
