chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2000_c3600,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.18871927419827242,1.5510941116672647,164355,0.10486961896056589,0.19047849196625713,1.799560979326496,4.376705893736547,8.954932000784492,7.104857739115333,0.5096215390002155,0.3032207742766826,4
r2400_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.017546096973232925,2.9559718109474975,2050,0.26293413724616177,0.03568417406720202,0.06673190920358159,0.006494780054603937,176.91624683973544,1.1823217551948162,0.6440739422031837,0.12317567019209703,4
r2400_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.033169820169304906,2.495992582678514,8360,0.20328882150725344,0.06334751238473996,0.16316598189399897,0.03898725052095306,176.76108551903678,1.6424408942526425,0.5888757222929354,0.06646304133611018,4
r2400_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.0647718290029195,2.223046777634386,33460,0.15790973429325839,0.09603411030786489,0.41018262295742963,0.15490318711709325,177.28963630976043,2.2790354451524615,0.5018501742661915,0.09837744383535874,4
r2400_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.12425734817626669,1.6635064055519524,132360,0.1758641623757047,0.08247322334438743,0.7065529809922922,0.16480241591839676,177.6502247118149,129.41178876336772,0.5723236863516592,0.12319016604326885,4
r2400_c1200,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.18851641983473394,1.420714534539646,164355,0.22701962391831962,0.11872016474935655,0.8303970228695343,0.17770986436300432,176.90797268082528,126.71546906882391,0.7157586420925736,0.24135212718254695,4
r2400_c1600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.01720781360184979,2.3606533908393534,2050,0.279301730137135,0.027275641939021045,0.06161012176115375,0.004085258346254422,4.454250366205314,1.6380570751152357,0.7112399623500255,0.12599464678899794,4
r2400_c1600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03369249831758202,1.695364518968737,8360,0.21050975529598903,0.02882207483006554,0.1600519570706279,0.016955872735457768,4.389157706997696,1.9845931562890866,0.7063392614545646,0.09170207377079043,4
r2400_c1600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.07242206409181695,1.3558533283439327,33460,0.12565704482900988,0.04710755892101556,0.5763470260689848,0.16971356419004874,4.411290586974488,2.2191443762019905,0.5990304260571419,0.05923031765904899,4
r2400_c1600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.1385183476688496,1.2491520512281002,132360,0.04153853808446124,0.05815025488986684,3.3346948173091007,2.3390521374131943,4.284519694040994,3.0673832463990665,0.387481435507799,0.09358665307289321,4
r2400_c1600,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.16670496744117472,1.0786340724645767,164355,0.028570673664388143,0.011316364514700222,5.834828026787614,0.3912925421749345,4.184367105780679,0.7905351078634792,0.3402749873887597,0.02489913712545805,2
r2400_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.017553052249641325,3.1863047737569055,2050,0.3370076002078129,0.056575291956306645,0.05208503380581739,0.006683385040537872,9.987461209444387,2.9227681340270752,0.6744056945127906,0.09870137591270124,4
r2400_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03365996415620868,2.5485847627444986,8360,0.26008560687200183,0.08951967511594795,0.12941878853286198,0.033060029407083226,9.931308168166485,3.964010569938707,0.5640796766487575,0.044286798749326645,4
r2400_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.06859227374577219,1.6864542646567242,33460,0.2413203028786321,0.12786207661018872,0.284237475784495,0.11640067149901566,10.559050553638201,5.1159291084773315,0.5353525970070279,0.10522609212547536,4
r2400_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.130619985728169,0.9216096167397162,132360,0.2168600978612859,0.23200610448697662,0.6023237424328739,0.4914491452571057,11.928420418381544,7.086038067142179,0.5328933308643217,0.06728329659475314,4
r2400_c2000,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.18646275211104985,0.9410679052918292,164355,0.17865258796906205,0.2840787083201937,1.0437170501181898,1.2654804527179242,12.986914032993921,8.98219472437557,0.47611006813236406,0.10776683239501268,4
r2400_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.02529822932198528,3.144392012543049,2050,0.8563527765005635,0.12831286099982203,0.02954183137627584,0.00227095300195242,171.19417228627452,104.26334990798642,0.6116901572743979,0.08568478549748042,4
r2400_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.05068337498821584,2.1610310959393413,8360,0.8813871549396465,0.07979323571274807,0.05750409987729673,0.004087079119128129,163.79907067514122,65.98412401384243,0.5485619967828337,0.050967547163734465,4
r2400_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.09446780273450278,1.9346923356985948,33460,0.8241769901910558,0.1311298763141389,0.11462077182305686,0.0006288601968733237,170.2826958141053,65.19750611638119,0.47908337156888503,0.08087589109813235,4
r2400_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.14514695591941415,1.7411709730314777,132360,0.5374067322387733,0.1605418210047631,0.270087714224846,0.05183913648092004,162.20715120668555,37.91131671923178,0.4157592190640601,0.07467371499143288,4
r2400_c2400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.1709645526333421,1.6578870339829792,164355,0.3476178066730065,0.1436658729391786,0.49181759205495257,0.2973855992428064,156.3272696750691,18.358661048485164,0.3921928032696427,0.15430502858210524,4
r2400_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.020244321074557606,4.309392953514434,2050,0.5063145261647946,0.101446448232363,0.039983686085215166,0.006093842298757139,159.07226325356874,4.434562852020446,0.7744927846229567,0.022767412907599573,4
r2400_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03858479764239139,3.433170504669442,8360,0.46539654662274027,0.12220032468166797,0.0829073570106849,0.01860316393419735,157.91656768575578,5.13443021004579,0.5916984424142506,0.02721929219520696,4
r2400_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.06646436783611154,3.0200389769563367,33460,0.4478954035334918,0.22785534951896447,0.14839260977399515,0.07087855846847103,155.31932852472085,6.6750040235251475,0.3332816989499265,0.06036849501365738,4
r2400_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.09088714602389834,2.205878480148856,132360,0.4307461332668815,0.3911540237972171,0.2109993311712134,0.8769561855056749,164.66697015847717,119.27663909176712,0.1302252741840013,0.05751395810015156,4
r2400_c2800,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.1080904680196849,1.7755369805456662,164355,0.30500733996705615,0.1567235291281412,0.3543864486387762,0.12377441086799643,15.264829887252626,3.8160849619029413,0.07687294425900965,0.026128162143975765,2
r2400_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.017770983465246068,3.696032928669241,2050,0.2776087182439862,0.03387201207299659,0.06401450061675446,0.00798187992958479,174.6348457859157,2.444232877934086,0.8141764432481788,0.06234467875633738,4
r2400_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.035011110398988236,2.69228329792077,8360,0.2088702105615227,0.049557521705960755,0.16762136785741266,0.0405373582715112,174.28968214326204,2.8097444345355136,0.6332197979394266,0.07053855379199946,4
r2400_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.07688999431227071,2.0045412924678105,33460,0.14339929860308,0.05052979976713685,0.5361950515887616,0.1802302305282521,173.9625177613595,3.5483333560610015,0.3998389306994893,0.04601462590482842,4
r2400_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.128338880521227,1.4198986679081234,132360,0.07623891829685889,0.14651187153338205,1.6833775109649565,2.3835343630856234,172.62625437764538,3.52250243240156,0.17928686321584197,0.061192694097351875,4
r2400_c3200,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.1416084646362855,1.2479373039920276,164355,0.04291713834391065,0.24179332794869035,3.2995784458303197,2.499841708955652,170.2381421363384,16.893361064669627,0.11138438140504096,0.07637987200871053,3
r2400_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.017718765719729815,3.9567469810122464,2050,0.22457682794303294,0.06065930598933173,0.07889845930241934,0.019475751208202198,7.72874484787542,1.458735288679397,0.7340748981936487,0.028802758903660047,4
r2400_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.03408636672722791,2.9836325439823153,8360,0.11893419253185826,0.061132959147517936,0.28659854665509565,0.10882521589343835,8.258237016098157,1.7112517688634625,0.47000690519361704,0.022752516426087735,4
r2400_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.05710788210700782,2.3428669616756057,33460,0.06794628560325404,0.06016629154418319,0.840485710145616,0.4770155485762614,8.68657519948117,2.0194426284424125,0.2923091605355685,0.03303038118305469,4
r2400_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.09741080493600504,1.83335618073781,132360,0.04560287723635436,0.02022941469415941,2.136067082590782,0.8584147692179436,9.720061887604487,3.319032221570865,0.17439457589992968,0.04054939561651697,4
