chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c3200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8611059632556893,0.35235370498157415,-0.2926342373272419,0.5245895801286978,0.3868231351327951,0.3615993887090958,0.2886841939372676,0.12312449817725327,0.11166972496209769,0.17673659210379472,0.5459836187637721,0.09814201885402901,4
r2400_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.9999999991669885,,-213.0225804007222,,2.8861940709331125e-05,,8.826618200099947e-98,,2.547533311551877e-102,,0.795924305535397,,0
r2400_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,False,0.9999006637176482,,-2.933077304601584,,0.00996676027160642,,0.0005305602681228505,,5.287967002019677e-06,,0.7029132125113069,,0
r2400_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,False,0.9938587210989374,0.023841315255510975,-5.210996258812415,0.4783338835013824,0.07836631940426468,0.08092507401262243,0.00042758506703010447,0.07071658779752821,3.350826793537509e-05,0.04273326432711129,0.6324504919053998,0.05403049687781103,2
r2400_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9989584346923229,0.16552931440832022,1.9814175681927768,2.474564226322916,0.13387731708543002,0.24799964738940836,0.9710145033015037,0.574529787164728,0.12999681655304676,0.08362632744805454,0.37748503251103893,0.1559365477783599,4
r2400_c3600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7637520906675531,0.2909821973680898,-0.39313024098084925,1.7301029714422427,0.509623615360778,0.3386368979850016,0.3439657894580825,0.39492130381301505,0.17529308918405218,0.05510110713310578,0.2042690385202535,0.10681146380928268,4
r2400_c4000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.9999997541352623,0.013370779963830624,-184.16234529705568,0.17028645458461994,0.0004958474943684057,0.012527500210225213,5.183913976611701e-84,0.09655132736191878,2.5704307563242703e-87,0.01782743622167875,0.7739181030917948,0.018955482791728175,3
r2400_c4000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,False,0.9890797759925062,0.014180262909611769,-1.208507573323255,0.32553609319080323,0.10455029361887144,0.033697645110726336,0.03122317666755233,0.11676455896470263,0.0032643922883064925,0.007301830996416513,0.7245399262934026,0.08952369720748904,4
r2400_c4000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9723236920382973,0.019608583037975122,1.0903642440714494,0.4591341723081685,0.21326928697578948,0.041127306304338425,0.6345524005869289,0.16817834411620655,0.13533053802194986,0.020413236859108667,0.6181514746173872,0.127227599797765,4
r2400_c4000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,False,0.9999936461766417,0.012805644029627439,4.834184868616022,0.6676759473394724,0.0026768572634072495,0.030762030448919248,0.3365774587763946,0.3101349088666726,0.000900969815224746,0.032604112204473075,0.12422099414877352,0.3867851349193842,3
r2400_c4000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8232806332338205,0.2456515757452754,-0.6273749417299241,1.4197432274803181,0.4298028666159829,0.3364661733297628,0.2295111729301773,0.09120729373125248,0.09864456004578677,0.07322765273932888,0.15058453921149006,0.06977141233028525,4
r2400_c4400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.999999286031193,,,,0.0008449667489987613,,0.0,,0.0,,0.7182091681201109,,0
r2400_c4400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9807049843564405,0.009708815579807599,1.2681756020467883,0.29774554392589303,0.1786448191350931,0.02171738535517519,0.6349683696087296,0.25424150650395155,0.11343380954525645,0.05826052049423311,0.7052547472450597,0.06721448995664922,4
