chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2000_c4000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9706654507900734,0.13398329499685532,0.5536474544575141,1.4695918667445278,0.1800621054594246,0.2184932279470763,0.3132336119381173,0.1585101622830497,0.05640150366623776,0.016625342858526484,0.5069285863067309,0.08990340995677534,4
r2000_c4000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9982283173021231,0.006964073882647859,2.1064079657480894,0.534106432539516,0.04535389199717832,0.04803608061113969,0.37274851135462367,0.026739391678062524,0.0169055957260866,0.02196877084177801,0.3312742751509424,0.03514083346597935,2
r2000_c4000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9927311517477261,0.17484581524537138,0.02399914335115455,0.8367114248144104,0.08558462906865971,0.29356316249248815,0.08766343181847856,0.18502459413216796,0.007502642295070229,0.11581452017196997,0.16751566245183863,0.09606743695984268,4
r2000_c4000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9966957911313933,0.04301216635411312,1.2581865591957149,1.9098782442149305,0.05874709968862798,0.15322066519310806,0.20673304928215108,0.22848311089194218,0.01214496705511257,0.04668403135760406,0.2579641581494859,0.09106087320111304,4
r2400_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8947086388028986,0.14729197584411552,0.24103981378439254,0.44002617819434053,0.3600617257783895,0.1766634645205883,0.4582043625489285,0.028208836224464684,0.16498185353855407,0.06831155056999855,0.8362389219880944,0.07962150641655744,4
r2400_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9651628542707182,0.14840211318442484,0.5069889165559145,0.8467083276674222,0.19711273014591993,0.23610116342322876,0.3272631920679867,0.05923159155656175,0.06450774126478942,0.07237659146774493,0.569566225824043,0.06785330281623597,4
r2400_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9945676331522696,0.13069130361215994,1.4365688392214704,1.7214485261636043,0.07799752101666403,0.28642651543213576,0.32807619510919955,0.05582504726094647,0.02558912992309696,0.07888017848681626,0.4205657835963241,0.10098389789260824,4
r2400_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9815612445985494,0.1433836755943924,1.193611102967902,1.2607765489533551,0.15889939148675028,0.3169046342808689,0.5242047472176166,0.10479466055177798,0.08329581534734502,0.19434100111018754,0.40364176704988736,0.11536820997055511,4
r2400_c1200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9137749342738534,0.11716576210879723,0.5274782133152511,0.2289242275322736,0.36309230423738165,0.1401867229363542,0.6153155938410161,0.04466889418389507,0.22341635680092736,0.09449330660864726,0.5644746471321785,0.11910175387921719,4
r2400_c1600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.7735865001596574,0.1189450666926367,-0.1344871499535074,0.31672892168595795,0.5189198663885088,0.11402897058528413,0.45362112412484445,0.0838013406470291,0.23539301312186947,0.0660184842934674,0.7640743301806093,0.048027626049076635,4
r2400_c1600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.8936013335745127,0.204972398331384,0.043559716031792206,0.8323657740138617,0.34723480428122666,0.25864723753562835,0.36269451973530675,0.10457594719587106,0.12594016057416274,0.08973057702875763,0.5891478659991507,0.025046008191345438,4
r2400_c1600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.8461942561592299,0.319441668678495,-0.6734993145488564,0.7265631079096516,0.39924427103679955,0.32406816970607055,0.20358306901324416,0.02988877069811728,0.08127937398362713,0.07168202146543787,0.49037812812432946,0.02964191504554147,4
r2400_c1600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9524825800351371,0.18435150134285888,-0.8037051824837615,1.4175640640259555,0.21898953500689033,0.3338828720149823,0.09803443169931393,0.05169258281732714,0.02146851461249751,0.047588489959206066,0.3264672280152591,0.08754504104491015,4
r2400_c1600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9864051528604436,0.12419256068979252,-0.49619681211883315,0.6398979575689014,0.11688929228449299,0.23337881252429973,0.07116708732974644,0.20043271292712533,0.00831867047192277,0.10208059462273353,0.2716658155598313,0.06119698155476982,4
