chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2400_c2400,1,0.03821828837304667,0.03821828837304667,0.8813871549396465,0.8573964994008525,0.05750409987729673,0.06764671978166416,163.79907067514122,163.1309960359,0.24766942777274067,0.4880961379077956,True,True,True,0.02399065553879398
r2400_c2400,2,0.07625551053335333,0.07625551053335333,0.8241769901910558,0.6907080999619425,0.11462077182305686,0.15257449123349714,170.2826958141053,166.05413184259487,0.13068297024251596,0.5567541516618041,True,True,True,0.13346889022911335
r2400_c2400,3,0.15214974647591237,0.15214974647591237,0.5374067322387733,0.4001021074545505,0.270087714224846,0.35872711038695543,162.20715120668555,161.83652315421514,0.16934491063002874,0.5580361427543307,True,True,True,0.13730462478422284
r2400_c2400,4,0.26240258229115665,0.2760041632626885,0.3476178066730065,0.3304428222051208,0.49181759205495257,0.5480395765966145,156.3272696750691,156.72804011301412,0.32736052239344576,0.4431535531691763,True,True,True,0.017174984467885734
r2400_c2800,0,0.01915451822365661,0.01915451822365661,0.5063145261647946,0.4960116258469253,0.039983686085215166,0.044082254579964855,159.07226325356874,158.9329787884686,0.41594023459167834,0.8002295009634589,True,True,True,0.010302900317869235
r2400_c2800,1,0.03821828837304667,0.03821828837304667,0.46539654662274027,0.45142908568888124,0.0829073570106849,0.09332555506499163,157.91656768575578,157.4672791366226,0.21436513334023088,0.7459953330277734,True,True,True,0.013967460933859033
r2400_c2800,2,0.07625551053335333,0.07625551053335333,0.4478954035334918,0.4240697962571188,0.14839260977399515,0.18477086870431195,155.31932852472085,155.67358495710948,0.08894473363894083,0.6612603397473978,True,True,True,0.02382560727637295
r2400_c2800,3,0.15214974647591237,0.15214974647591237,0.4307461332668815,0.5185693464868393,0.2109993311712134,0.364431802971274,164.66697015847717,172.89584468808286,0.3490964675884706,0.4298081495638285,True,True,True,-0.08782321321995779
r2400_c2800,4,0.26240258229115665,0.2760041632626885,0.30500733996705615,0.5503254621457031,0.3543864486387762,0.5072411292230778,15.264829887252626,11.686699950805155,0.5670863121855352,0.3727075138187389,True,True,True,-0.24531812217864696
r2400_c3200,0,0.01915451822365661,0.01915451822365661,0.2776087182439862,0.2790676231539094,0.06401450061675446,0.0670804370891302,174.6348457859157,174.57054410149215,0.35984325915704335,0.6282472934499618,True,True,True,-0.001458904909923231
r2400_c3200,1,0.03821828837304667,0.03821828837304667,0.2088702105615227,0.22442575475129226,0.16762136785741266,0.1710083908160287,174.28968214326204,173.75091202190808,0.24763061526891073,0.6512137226473061,True,True,True,-0.015555544189769566
r2400_c3200,2,0.07625551053335333,0.07625551053335333,0.14339929860308,0.1120731905465515,0.5361950515887616,0.6782842360274777,173.9625177613595,172.6920799491633,0.08633965297587538,0.4689988460476166,True,True,True,0.03132610805652851
r2400_c3200,3,0.15214974647591237,0.15214974647591237,0.07623891829685889,0.11184423052734233,1.6833775109649565,1.0502056628857792,172.62625437764538,170.98309444525518,0.03465575380383715,0.1924238788195122,True,True,True,-0.03560531223048344
r2400_c3200,4,0.26240258229115665,0.2760041632626885,0.04291713834391065,0.3343046274535753,3.2995784458303197,0.5183978370820745,170.2381421363384,164.33278593461043,0.05578741782313678,0.4190753033979351,True,True,True,-0.29138748910966467
r2400_c3600,0,0.01915451822365661,0.01915451822365661,0.22457682794303294,0.22263764875481673,0.07889845930241934,0.09030475268951085,7.72874484787542,7.717387972877609,0.27492819696009624,0.7845369228092509,True,True,True,0.0019391791882162057
r2400_c3600,1,0.03821828837304667,0.03821828837304667,0.11893419253185826,0.1127214194327408,0.28659854665509565,0.3359683875835103,8.258237016098157,8.20179527899721,0.1407049571133462,0.7805758211767218,True,True,True,0.006212773099117455
r2400_c3600,2,0.07625551053335333,0.07625551053335333,0.06794628560325404,0.048643854823750686,0.840485710145616,1.2788358626870917,8.68657519948117,8.601475785892701,0.07224035424104278,0.6696048470757819,True,True,True,0.019302430779503353
r2400_c3600,3,0.15214974647591237,0.15214974647591237,0.04560287723635436,0.014471834610198004,2.136067082590782,6.967253526939829,9.720061887604487,9.2663635932821,0.08092654102329298,0.17670221108315162,True,True,True,0.031131042626156354
r2400_c3600,4,0.26240258229115665,0.2760041632626885,0.06175092578893973,0.3427242008599497,2.2663284276024593,0.48997997053699255,11.711694967185881,17.503376814983547,0.5098497276430758,0.34399953340055855,True,True,True,-0.28097327507101
r2400_c4000,0,0.01915451822365661,0.01915451822365661,0.20420887101948104,0.20144811056415624,0.08443111445154013,0.0990485712048452,14.775448040737219,14.7844756470391,0.2409347228253173,0.8233158011865165,True,True,True,0.0027607604553248066
r2400_c4000,1,0.03821828837304667,0.03821828837304667,0.11611101385497827,0.09345316034638888,0.2985944796988078,0.40091500442975153,14.975481599276275,14.996318418171676,0.1270612588885605,0.7292606078634325,True,True,True,0.022657853508589385
r2400_c4000,2,0.07625551053335333,0.07625551053335333,0.041278890896335914,0.04072511664693706,1.3673146656422126,1.7310097877131394,15.12705194641783,15.355318564722111,0.04151816116590595,0.9641879292243101,True,True,True,0.0005537742493988557
r2400_c4000,3,0.15214974647591237,0.15214974647591237,0.016981803638209895,0.03652992905387857,4.66935932593585,5.038032506163484,15.737760865000938,16.10800946608406,0.002680766916489995,0.336504705460477,False,False,False,-0.019548125415668676
r2400_c4000,4,0.26240258229115665,0.2760041632626885,0.009415941142345868,0.4210687343343069,7.685478528746535,0.7927862661691197,16.121665134750618,21.71990742109138,0.42976179695582906,0.2294942070121963,False,True,False,-0.411652793191961
r2400_c4400,0,0.01915451822365661,0.01915451822365661,0.22774252609853685,0.22273983007615647,0.07532974330658301,0.0960346835697379,14.229131609023149,14.231349128371916,0.22535303873341506,0.6077402261016236,True,True,True,0.005002696022380376
r2400_c4400,1,0.03821828837304667,0.03821828837304667,0.17397968057902488,0.14723860121892543,0.19326405795031634,0.30636302242079433,14.308905637438649,14.315237059462246,0.14800214113479485,0.6583464240503112,True,True,True,0.02674107936009945
r2400_c4400,2,0.07625551053335333,0.07625551053335333,0.11448226622155573,0.057848027659342084,0.5798887536968937,1.3194347508167268,13.9641352949774,14.124833640445843,0.06480628327160867,0.6058208871526605,True,True,True,0.05663423856221365
r2400_c4400,3,0.15214974647591237,0.15214974647591237,0.06681110055144185,0.03485518082146715,1.7823512823820347,4.124717869615434,13.41381418898731,13.643268893959942,0.056871177364992705,0.3922249088090351,True,True,True,0.0319559197299747
r2400_c4400,4,0.26240258229115665,0.2760041632626885,0.027734345613770615,0.01893577562342688,5.346640931092357,9.075564682615694,12.667972345654869,12.910053316038734,0.0011337617059607947,0.3305613285455051,True,False,False,0.008798569990343733
r2400_c800,0,0.01915451822365661,0.01915451822365661,0.21095003521314487,0.21600994727849104,0.0734176182281683,0.08066800539206286,171.76322871405046,171.7640348669875,0.30374748478665914,0.567390299008292,True,True,True,-0.005059912065346173
r2400_c800,1,0.03821828837304667,0.03821828837304667,0.12583113867478313,0.10479000533150297,0.24908384052301638,0.3346730998567998,171.3205516305991,171.4809807412773,0.11881129593546773,0.5212497649853958,True,True,True,0.021041133343280158
r2400_c800,2,0.07625551053335333,0.07625551053335333,0.09765443398144977,0.0834992935093863,0.6402362564478834,0.7270217225504759,171.47960807094444,171.75766887436603,0.1562191017140165,0.37815984657601576,True,True,True,0.014155140472063468
r2400_c800,3,0.15214974647591237,0.15214974647591237,0.18636919617621872,0.19160667344405996,0.6431681553929173,0.6093904521279054,172.81437328920137,173.46106711587257,0.49614369453882773,0.3410086871874365,True,True,True,-0.00523747726784124
r2400_c800,4,0.26240258229115665,0.2760041632626885,0.2344766532180134,0.22076682479713156,0.7722762878486243,0.8048511783066905,173.15186949032784,173.3986055722118,0.5730521522192857,0.34168773261553054,True,True,True,0.013709828420881837
r2800_c1200,0,0.01915451822365661,0.01915451822365661,0.2147598889022979,0.20833177997923355,0.0810107371019304,0.08321287268443119,178.2771114941852,178.2129783936168,0.3013483034628595,0.4837425455658096,True,True,True,0.006428108923064363
r2800_c1200,1,0.03821828837304667,0.03821828837304667,0.11572883563403295,0.15012056850995936,0.28141161159863126,0.23308686710426652,177.62030039541074,177.27164406654992,0.0017906243968967693,0.5207580929564962,True,False,False,-0.03439173287592641
r2800_c1200,2,0.07625551053335333,0.07625551053335333,0.0994057712724435,0.11604026583622354,0.5661200600757417,0.5154888958709228,176.89832533572672,177.16848760259498,0.019332020217064323,0.43325823031195815,True,False,False,-0.016634494563780036
r2800_c1200,3,0.15214974647591237,0.15214974647591237,0.09824265181596606,0.10573083725008156,1.1972691675498413,1.1065259338774203,175.7735797882541,176.87578630787664,0.034365446521822364,0.3137283318849667,True,True,True,-0.007488185434115502
r2800_c1200,4,0.26240258229115665,0.2760041632626885,0.039108994853475985,0.0925522599990017,3.72573255426751,1.7185663582472142,175.48711166008727,175.58781900212335,0.023053497142093125,0.24709703581242393,True,True,True,-0.05344326514552571
r2800_c1600,0,0.01915451822365661,0.01915451822365661,0.29862630726964956,0.288909582654666,0.06054922870079393,0.06463859453127559,11.735521366038977,11.810815249987394,0.32866772146260614,0.6191141209931168,True,True,True,0.009716724614983574
