chunk,size,r_split,n_inner,n_outer,w_frac_inner,r_min,r_max,a1_in,a2a1_in,a3a2_in,alpha_in,a1_out,a2a1_out,a3a2_out,alpha_out,ang1,ang2,a2a1_full,a3a2_full,alpha_full,n_blocks_ok,se_a2a1_in,se_a2a1_out,se_a3a2_in,se_a3a2_out,se_alpha_in,se_alpha_out,se_d_a2a1,se_d_a3a2,se_d_alpha,se_ang1,se_ang2,d_a2a1,z_a2a1,d_a3a2,z_a3a2,d_alpha,z_alpha,z_ang1,z_ang2
r2400_c2800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.23902113551090592,0.25182025154435356,0.7555029510082653,0.8480637528600147,4.4741569550438065,0.4772292308942281,0.3931001606404308,0.19930825519370093,19.207472679626576,36.22909089634655,0.30026615738878626,0.7040442221447916,0.7082770634603796,4,0.07187809493404972,0.3019528319358066,0.09327260360843656,0.1137451899886964,0.07737735727598803,0.030304193004938713,0.35231702062323095,0.12038604232092665,0.053521975652943164,14.471950842325603,18.730279671574937,-0.22540897934987453,-0.6397902064201652,0.36240279036783446,3.010338934489901,0.6487554976663137,12.121292044095886,1.3272206967046323,1.9342525328827735
r2400_c3200,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.23957292434096714,0.31159075578550716,0.6448772779474811,0.7954808261158458,1.4454255395077815,0.24887758718306513,0.26122534391593083,0.354343324981623,18.51487039733687,19.40864480234154,0.31254346726541926,0.42819006067472654,0.8209484704075319,4,0.0647877261079226,0.17581372022994543,0.1675524196801899,0.1818232191234029,0.057939436309580226,0.09465157582742247,0.22284236739752653,0.10760337957697459,0.06630637071521686,9.948051000377976,10.218658103116063,0.06271316860244203,0.2814239021728241,0.38365193403155023,3.5654264349299827,0.4411375011342228,6.653018350663321,1.8611555566646572,1.8993340032017607
r2400_c3600,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,11.774788137669217,0.00842725663481621,6.692289670877645e-06,0.7312501633520804,55.47464344199014,0.1513990515057944,0.21373970339963233,0.14388014299753882,44.41437379515353,84.70037327751815,0.258526301750844,0.5868233940248685,0.7026894234955728,4,0.20196015682272997,0.3682453649904044,0.579247516338789,0.17476712333594696,0.051589226290127625,0.20990205426220848,0.278741481686426,0.524277363975581,0.2159563564061385,30.462212188029888,18.14378428073281,-0.1429717948709782,-0.5129189742623821,-0.21373301110996146,-0.40767163680161556,0.5873700203545416,2.719855206530266,1.4580153772484763,4.668285952201433
r2400_c4000,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,4.775200419522046,0.007798303517820068,0.04533126184436638,0.7305132477215163,35.52725264922565,0.05809660338991529,0.27543736497311583,0.12545589933738924,6.118994337076028,8.430309953460387,0.17442952303130302,0.8397726282583896,0.8005671730432634,4,0.23397955454623284,0.132003902531202,0.5549298643737629,0.430739664973564,0.02822035747945824,0.4319460910820566,0.16019246867273446,0.7880088325845179,0.437102896332962,38.90636910783382,48.48290549100629,-0.05029829987209522,-0.31398667046484086,-0.23010610312874946,-0.2920095481341821,0.6050573483841271,1.3842446560299755,0.1572748749726935,0.17388211098495804
r2400_c4400,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,18.261931693711965,0.008383057456926144,1.9706234772815623e-43,0.6902066006426133,0.7906480308388409,0.1507133865743295,0.4426085143574412,0.6263220901561268,30.76310264168634,45.003505778992775,0.16837924174927854,0.5042570020261654,0.7286806935123938,4,0.15095599023747883,0.1214204032436337,0.6417919897317395,0.3080604070743846,0.030665162672462904,0.27537571718069115,0.04718414899747829,0.8390081574305565,0.2519087181832655,53.33499525831946,36.68971688944597,-0.14233032911740337,-3.0164860899580934,-0.4426085143574412,-0.5275377961913026,0.06388451048648647,0.25360182429259953,0.5767902011182379,1.226597248340674
r2400_c800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.38441822811894666,0.21871196973203427,0.5574073784631698,0.5276950123012145,2.8559119997349725,0.5088933458963577,0.3231334888502596,0.7309747066484735,2.9170924321332725,2.399156776439221,0.38494991792283023,0.2857027206461793,0.598102869532403,4,0.23045795624700025,0.13886887641657247,0.3678137890993,0.09478634981841232,0.13757571331064936,0.06566230861363599,0.12500560302707286,0.45047251367950153,0.16240992628198142,14.417562482491842,25.84034951600299,-0.29018137616432343,-2.321346956755834,0.23427388961291018,0.5200625620847301,-0.203279694347259,-1.2516457522080158,0.20232909936583818,0.09284536863378792
r2800_c1200,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.3672564814024675,0.1860149476134084,0.49732547981993025,0.8407561834291625,7.116675836689958,0.06799964577528354,0.3406951446128273,0.4178545700224997,3.125169101979429,10.099605131422985,0.13197033054911492,0.37781521985891675,0.6424836554108343,4,0.0754759059958651,0.1357109140005096,0.09257316545384751,0.053404751590288325,0.06284558991399662,0.11623868382712427,0.07517631498124547,0.0869480705429017,0.1699760036299227,0.6665169210997957,10.03235066590607,0.11801530183812485,1.5698468575849533,0.15663033520710296,1.8014239330339,0.42290161340666277,2.4880077444779674,4.688806845027579,1.0067037594434842
r2800_c1600,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.2794261417405194,0.21533036014335527,0.6746734848589505,0.8889576382684795,16.318168143231393,0.1546122150463185,0.4030451031695364,0.31249681548696157,2.6120089892209153,15.180280471302876,0.2361403974342825,0.4993235963436353,0.4101447683953106,4,0.07001165071276311,0.20569485431220735,0.10109187388977606,0.09985478893314079,0.13400467028878316,0.05101663972613936,0.1808851796491506,0.15350013820897307,0.15041381290141695,3.7794034937215986,11.887261521260658,0.06071814509703677,0.33567230446854296,0.2716283816894141,1.7695644112034792,0.576460822781518,3.832499234357801,0.6911167313995512,1.2770208213348864
r2800_c2000,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.14651905247130262,0.37273931335755117,0.8224311786802048,0.8257259707463835,1.8295780423037287,0.5136312585828183,0.3138624240776266,0.3569073839706489,17.19994736642474,23.237538167533923,0.5130220278932989,0.4225116376589968,0.5753451045371932,4,0.19554158065256358,0.4401076821548503,0.5145592747959081,0.17529045716156727,0.20543093579912472,0.06992909567643786,0.5995405986258309,0.47178061045471836,0.23896657454122555,35.06818471273851,12.916627094163632,-0.14089194522526716,-0.2349998407917607,0.5085687546025781,1.0779772278313897,0.4688185867757346,1.9618584217302573,0.4904715629656435,1.7990407246512357
r2800_c2400,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.173801729453077,0.37635891421359435,0.842396454948889,0.9915677249318349,9.935532733470676,0.16286466208607905,0.5613000852797116,0.34954423678834606,3.8352750767298667,28.290357932577525,0.2905994373522135,0.669796885600427,0.658242647118041,4,0.04056873416177272,0.20792231594667274,0.12311034879769213,0.24977336007144302,0.07827965211216059,0.14574570110222326,0.21255062928155827,0.3603232277263816,0.0713402426465873,8.911763526456994,51.86856138729713,0.2134942521275153,1.0044395203587333,0.2810963696691774,0.780122812073146,0.6420234881434888,8.999457589792781,0.43036095665507834,0.5454239943409338
