chunk,size,r_split,n_inner,n_outer,w_frac_inner,r_min,r_max,a1_in,a2a1_in,a3a2_in,alpha_in,a1_out,a2a1_out,a3a2_out,alpha_out,ang1,ang2,a2a1_full,a3a2_full,alpha_full,n_blocks_ok,se_a2a1_in,se_a2a1_out,se_a3a2_in,se_a3a2_out,se_alpha_in,se_alpha_out,se_d_a2a1,se_d_a3a2,se_d_alpha,se_ang1,se_ang2,d_a2a1,z_a2a1,d_a3a2,z_a3a2,d_alpha,z_alpha,z_ang1,z_ang2
r2400_c2800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.13885742670060486,0.2977372190883734,0.7535670227006316,0.5668330202858136,0.23540973633144419,0.7736301722063446,0.2545241761871955,0.40482976237155227,24.78941473820703,58.687001614406796,0.5852776679804608,0.28621713146612326,0.37212858189375414,4,0.08646503299254668,0.21587475630988823,0.1638817797922702,0.047914068191972616,0.03300559556185889,0.06663286114944945,0.24900485121252838,0.13682335714761973,0.0935665227083096,15.053441564131232,26.20727568693647,-0.47589295311797114,-1.9111794440976222,0.49904284651343606,3.6473512777136072,0.16200325791426134,1.7314233042441995,1.6467606183342356,2.239340033487742
r2400_c3200,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.2052873246027994,0.3549303801149642,0.39949869933472565,0.707481494087518,23.813562814364982,0.05360528439014666,0.11469091821979291,0.1848441954564876,8.788887010964762,8.787461411178214,0.11315792087354648,0.33428565301825247,0.30213777360702626,4,0.020310474428297448,0.15733098948671387,0.13880914011770915,0.2143043512280135,0.04152578205415324,0.038022884515566,0.17138337260710346,0.12669619013730982,0.01153722012336097,23.789717599780044,23.525327600252705,0.3013250957248175,1.7581932899383745,0.28480778111493277,2.247958528241978,0.5226372986310305,45.30010635515015,0.3694405775983664,0.37353194652574445
r2400_c3600,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.20101838902844574,0.2036318950250741,0.780635348247916,0.5484621591922586,3.610076237575525,0.3952484163318759,0.10028502617187716,0.10461333505876413,86.14406708920652,85.92996687770103,0.7973167593874583,0.28085452663082067,0.19956205335771712,4,0.10029686036999821,0.21571068030476384,0.10375525451110566,0.23183676057847757,0.03117897926087087,0.03416685662125051,0.17818076212368153,0.20129006699390242,0.05973189859800869,59.1992552488798,45.89408464241468,-0.19161652130680182,-1.07540521784161,0.6803503220760388,3.3799498019773044,0.44384882413349447,7.430683345938233,1.4551545746149666,1.8723538675458349
r2400_c4000,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.27501505137174576,0.1322715960455142,0.9046316439715781,0.664305955692183,40.13270691611186,0.004465640799066166,0.1662905910921536,0.08080960929424018,0.7824585192523702,72.59570762337421,0.03657575222492448,0.5098742531433778,0.19806049028619896,4,0.025757920017199086,0.2992124128907337,0.08880630559903782,0.1262987895562631,0.04700201438154067,0.0176000300634657,0.3141726837702644,0.1421453505664073,0.054735213764214447,31.162644136797667,5.904260372666259,0.12780595524644803,0.4068016153177239,0.7383410528794245,5.194268049833168,0.5834963463979428,10.66034653507518,0.02510886161705459,12.295478695258028
r2400_c4400,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.26947079110621536,0.1484458139647102,0.45703466338685295,0.7553209142975671,236.8042164123923,0.002480880512457613,0.47002754084041376,0.2199915137275552,1.4379678667955353,19.493721471773913,0.025415455594276416,0.45020852868855016,0.3208473138674086,3,0.0545902113407996,0.0005367032574275703,0.021951801369937612,0.02976286449912234,0.043069232216402895,0.10322386939050773,0.05416664241698718,0.04924733981647294,0.06024327813877219,0.30966579566335606,17.267200708542738,0.1459649334522526,2.6947384393623883,-0.012992877453560814,-0.2638290210594233,0.5353294005700119,8.886126670213141,4.643612200421319,1.1289450908003653
r2400_c800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.23148497828333117,0.3078413649014378,0.3760345317639803,0.5661295269657814,0.8132768757429851,0.42262593676739096,0.42664622881682707,0.583771938564772,8.922590622856402,16.146870279818565,0.3413922538231804,0.38180764387149335,0.510045798238284,4,0.14480758341285033,0.051086775736311194,0.027614633321215623,0.059914080904962065,0.05870542239443262,0.10345500935726179,0.11340257103404008,0.04637007006701888,0.16060066184581365,15.08500062039967,10.957634490212726,-0.11478457186595314,-1.0121866798901606,-0.050611697052846794,-1.0914733788346118,-0.017642411598990604,-0.10985267056949234,0.591487587397925,1.4735726305016674
r2800_c1200,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.49131056059855144,0.08987699173988825,0.7315340366365027,0.7640285103432036,24.348452622536428,0.02811121692656464,0.2159610958420785,0.2562897885203374,7.50351144203511,27.66249181055489,0.05194903003531997,0.41656575902672693,0.3788714668570796,4,0.04193932285251203,0.019365167227155946,0.07459673152094677,0.12497241100787833,0.04498510794408677,0.17607180390395996,0.06051563315026277,0.11206029182545148,0.21142285714788955,7.848204405448717,14.293967662880634,0.06176577481332361,1.020658160511296,0.5155729407944243,4.600853097879634,0.5077387218228662,2.4015318337491993,0.9560800221800672,1.935256358693911
r2800_c1600,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.21102766163654013,0.22876961930919798,0.6960816486591288,0.6343394000516781,1.5287528994133865,0.1959073161581153,0.44681723182846694,0.3090827616841744,0.4632067443015688,7.475721575035578,0.234910510762001,0.5181801201229802,0.35544554954573554,4,0.11194660476024748,0.08160410684129614,0.15897351715898025,0.19210858734340294,0.03966194766542341,0.08936038742081748,0.0577722051254879,0.29152470225574106,0.09633070814795383,3.77403263296145,13.957330273548472,0.032862303151082684,0.5688254945384544,0.24926441683066186,0.8550370342613155,0.3252566383675037,3.376458500314808,0.1227352249834932,0.5356125726424451
r2800_c2000,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.11355538305294038,0.438879991847943,0.6981092306767133,0.7706265316034984,0.4100335667263838,0.5140379827770011,0.4139011401488713,0.6120189982759145,26.086509596308087,66.48063273538378,0.49950764921308954,0.45842466867398834,0.6139098211998514,4,0.15287213305800015,0.3981870811468149,0.048732144441601476,0.136054777836728,0.06294339505827626,0.30118983760364265,0.2728067665360365,0.11155628875156069,0.3511281018718742,20.758532878376375,33.35155589668865,-0.07515799092905806,-0.27549899836934594,0.28420809052784196,2.547665341940356,0.15860753332758382,0.4517084576313955,1.256664415984895,1.993329274991467
r2800_c2400,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.14087256189922723,0.3394664280470194,0.7287499174664616,0.7660397553487598,1.521696415224754,0.1785946470456374,0.576886210159769,0.46267305189257335,3.337523721852092,4.638001712090132,0.2637470402295323,0.6396449787147319,0.5499635379395031,4,0.07656846112964837,0.3165712952529484,0.15682972794812525,0.09612606843782552,0.06401177216593491,0.1995257518391558,0.24969232092692228,0.24953412812085773,0.14886482143120708,11.023881875127394,18.204564177546594,0.16087178100138197,0.6442800499598242,0.15186370730669252,0.608588927095134,0.30336670345618644,2.037866975821264,0.30275394454129373,0.25477136760080293
r2800_c2800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.1477370157219586,0.39785229551236373,0.555483864738278,0.6558048219980579,0.5061043260075133,0.6971241076769005,0.3828045371365807,0.3936722493108774,38.06390037425892,46.237804822255896,0.7116260544478291,0.4275663856989731,0.4439432287589176,4,0.07508182113341712,0.39028630519367796,0.14756806679121878,0.2664534710846696,0.06389887167425691,0.08703771617556529,0.43256132330050007,0.3569476129409555,0.12378922768319839,7.263272058008294,6.897449691322115,-0.29927181216453674,-0.6918598497920555,0.17267932760169735,0.4837665846227724,0.2621325726871805,2.1175717596205597,5.240599563152899,6.703608854215934
r2800_c3200,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.3493414223566189,0.1992364195137458,0.4451448103151307,0.6420942948940894,14.43355893389799,0.04259760005022868,0.23521840698864951,0.14145165890019207,5.5548044373768795,10.12521025978885,0.025972073211556847,0.38783062277695773,0.2298481176533678,4,0.12599998536861495,0.017970257599176465,0.05589967426708765,0.17662628833030586,0.03878627393296397,0.03224785028184368,0.14024273409957294,0.1510954008858086,0.018892420619994243,14.172628163523253,10.165444341150218,0.1566388194635171,1.116912191346062,0.2099264033264812,1.3893632903170527,0.5006426359938974,26.49965539429377,0.3919389102208676,0.9960420735177803
r2800_c3600,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.21444311947405603,0.19579513185200836,0.9424915170499357,0.6251063610835023,16.41980164749917,0.017089819896763555,0.5842728639890762,0.12729255841844425,6.429700636707533,34.4289017752355,0.09335989249622417,0.8343512517028222,0.2395027383065644,4,0.039244313606157766,0.3398029181602942,0.02165432158901313,0.2074096407315741,0.0630902068232454,0.04893204740250085,0.3201296258389965,0.2049637256168376,0.09806898612296672,8.19684168345001,44.69165738939943,0.1787053119552448,0.5582279724561371,0.35821865306085954,1.7477173191636803,0.49781380266505804,5.076159368476181,0.784411958289928,0.7703652938009369
r2800_c400,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.36199993005667885,0.20764780445320324,0.3689521413310376,0.7410137836459395,46.31716135685537,0.006997307106603694,0.38546979904090256,0.13677585603634826,12.583781089102049,39.97906688174427,0.09139403010052197,0.5275739887582223,0.2595534469676526,4,0.17379050340958316,0.06497706791337592,0.014609342752669464,0.23755157272087374,0.04091199010372659,0.07087330518973746,0.2072832720198472,0.2334092901223171,0.08807762875658297,14.914952145432581,24.910410147126953,0.20065049734659954,0.968001399203055,-0.016517657709864964,-0.07076692492063602,0.6042379276095913,6.860288317700994,0.8437024112716037,1.6049140357632874
r2800_c800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.20386428322067154,0.24217823716687814,0.5970463476577268,0.6624808726540392,3.394928189482097,0.08010900997554465,0.37455132352511084,0.22684313459192024,3.5326200192516977,16.68242973984347,0.42042152833989643,0.45190246251315047,0.34214687803766164,4,0.09162374458131801,0.2903109954706815,0.07032656412836553,0.21443257639756633,0.037863684219924774,0.08420312629491161,0.23138250782663522,0.14918980244890648,0.11959618032167302,9.040431808428261,26.233748563769947,0.1620692271913335,0.700438545305961,0.22249502413261596,1.4913554444099124,0.435637738062119,3.6425723370964,0.3907578856972615,0.635914829300556
r3200_c2000,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.15109860093133295,0.6306377214592963,0.2124936924544487,0.5975005447430627,0.493563335906437,0.34598209469295693,0.5636805158321349,1.1023322906082962,77.15249652796392,89.34026704610653,0.2650924862405797,0.6627336930818263,0.9142799932557817,4,0.25618947070372816,0.2497156659849909,0.09471350392411888,0.25675679201807855,0.08122717241759231,0.561950478982578,0.3595213369530105,0.2961053844506991,0.5237792477407942,53.359322658525365,64.1228887699372,0.2846556267663394,0.7917628176920802,-0.35118682337768614,-1.1860197139919215,-0.5048317458652335,-0.963825405536232,1.4459047207496187,1.3932664101682208
r3200_c2400,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.3672173350419001,0.32948994000908566,0.18097237914556508,0.6632461992238323,1.5418336855297927,0.1203316716483033,0.8908240065312898,0.8960645949908226,14.312210495192533,43.11703538808442,0.058952785264947405,0.7685845384355152,0.7812904140928688,4,0.38678471977844725,0.322081742827434,0.004199067015092606,0.4293684863052887,0.11483686269115827,0.36254963775541854,0.13273841195519887,0.4290449776864167,0.455995759809111,27.33673030520525,31.315899706193797,0.20915826836078236,1.5757177239047904,-0.7098516273857247,-1.6544923360099226,-0.23281839576699026,-0.5105714050158113,0.5235523903335034,1.376841661667365
r3200_c2800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.2228481309534201,0.6332943269274841,0.194410584890507,0.5657668849480865,4.515425666439817,0.4717448497704674,0.07665797200680638,0.4288408273545809,64.53997849842837,64.54462357504718,0.5943787118983148,0.08418115772388052,0.4437049346391362,4,0.178851073210169,0.4394573579635792,0.023186219379757816,0.17437592224593068,0.07895821390850184,0.0818290306282681,0.611631968684402,0.1807146954105613,0.11849070497866093,45.831655312022775,45.82260142314365,0.16154947715701673,0.2641285698399705,0.11775261288370062,0.6515940090880896,0.13692605759350557,1.1555847998217639,1.4081965414305675,1.4085761517338817
r3200_c800,400,0.06932911127389038,11601,588274,0.10283862575837656,0.009599999999977626,0.5006797572956955,0.5113169290529425,0.0872186086674277,0.6347892246065372,0.6404981560503583,20.902757717396227,0.011093794785691646,0.746641555797334,0.5105661677228734,3.836066713748176,85.08792075112333,0.0100621095490322,0.8079010662367087,0.48741702820156474,4,0.12293847136864544,0.29964061962079797,0.13447012892219531,0.12210653837892121,0.0727795596610808,0.08708050485411802,0.24899194597272642,0.11164283856555753,0.15424843054502985,10.51428270464422,56.942649464813286,0.07612481388173606,0.3057320331561024,-0.11185233119079685,-1.0018764537692788,0.12993198832748487,0.8423553346272379,0.3648434060132093,1.4942740028930674
