row,col,chunk,central_ok,converged,a1,a2a1,a3a2,alpha,beta,s2_noise,var_inf,rms,se_a2a1,se_a3a2,se_a1,n_ok,floor_frac,degen
2400,4800,r2400_c4800,True,True,0.2602771298994446,0.19100947694205658,0.8876393482246625,0.6498860713480821,1.0,0.04131065631665391,0.7869381068860754,1.8935546129730396,0.31418193417534357,0.453584916379651,321870.093135577,4,0.05249543255710507,False
2400,5200,r2400_c5200,True,True,10.485391938428727,0.32617760034771576,0.32459816954692594,0.22429548797103482,1.0000000025591103,1.0000000000002505e-08,1.1848995928466022,2.752708555707825,0.2518662178968266,0.05954380780974307,5.536596178503132,4,8.43953366207048e-09,False
2400,5600,r2400_c5600,True,True,0.36791734529993475,0.22017393111105998,0.5573562291912287,0.7252020833407505,1.0000000000000233,0.14434015960885033,0.6769613788896663,1.741667387813792,0.09277935324452832,0.17741157947023364,0.6947939493115739,4,0.21321771685940658,False
2400,800,r2400_c800,True,True,4.221669492385456,0.30431523380318576,0.31428379506761983,1.1690838212491013,9.999999999999998,0.45414838817126657,3.999999993573221,1.886901174182685,0.16041926509525298,0.1112595248397577,0.5078638468166418,4,0.1135370972252361,False
2800,1200,r2800_c1200,True,True,1.5843972669699158,0.13516040377568472,0.38000720640595687,0.6713695070080284,1.0000000017849178,1.000000000453257e-08,1.1671713062524514,2.1067193656933583,0.17200792633983483,0.08777664909656824,18.26970809547749,4,8.567722622174911e-09,False
2800,1600,r2800_c1600,True,True,3.8038645608581025,0.2423635232085605,0.5033350064314771,0.4238457005530851,1.0,1.0000000000000018e-08,1.154467055802842,2.2446725954961413,0.05181788735324773,0.08056122918273634,1.3749823115759545,4,8.662005511318637e-09,False
2800,2000,r2800_c2000,True,True,0.5977542293397932,0.514506315527065,0.4257894369172624,0.5899121186919117,1.0000000000000007,1.0000000000000018e-08,1.245844153615401,2.2841183212367295,0.2957320415877956,0.1316121689619061,12.783618799237942,4,8.026686139659066e-09,False
2800,2400,r2800_c2400,True,True,0.6945546688365647,0.2929180252856574,0.6734000431310221,0.6722596349576112,1.0,1.0000000000000018e-08,1.061539915672845,1.6352927521301834,0.10833461011624665,0.09494713910624165,0.2923454296944093,4,9.420276950831033e-09,False
2800,2800,r2800_c2800,True,True,1.3943004690941876,0.5171269288994508,0.39260616296476125,0.5867693557365966,1.0,1.0000000000000018e-08,1.5837250473423328,1.5279148122391173,0.14045810242246162,0.08083075832318663,5.390319574535114,4,6.314227344437808e-09,False
2800,3200,r2800_c3200,True,True,0.49351083963831616,0.19056470028361996,0.36103692541081034,0.6978107063581029,1.0000000000000075,1.0000000132198734e-08,1.2175051757495725,1.230340438363984,0.05138832324917446,0.022388938511172057,0.09157751603618809,4,8.213517553255661e-09,False
2800,3600,r2800_c3600,True,True,0.32913205304450294,0.16825518736647396,0.9282163135806356,0.7360651384928946,1.2833976812209436,1.0000115562436114e-08,0.8572047327854896,1.1842341441408448,0.07022273904790416,0.12005512271725116,0.20546362358169729,4,1.166595934432222e-08,False
2800,4000,r2800_c4000,True,True,0.9398180812004201,0.5519338112199038,0.2989645850944937,0.3204910674133861,9.999999999940455,1.000174712969492e-08,0.9267590966698724,1.3631839134960575,0.47762753300675675,0.12037589716640949,0.5974081511755647,4,1.0792175836886028e-08,False
2800,400,r2800_c400,True,True,0.41376180059381407,0.23634801706357655,0.3859093988784654,0.9002448580038482,2.3426772996398335,0.09545876412682983,1.1500820872529685,2.2165320636251873,0.01155452043580403,0.10799562393240134,0.29138779071305987,4,0.08300169630051199,False
2800,4400,r2800_c4400,True,True,0.7950646452604907,0.24655267411617549,0.5273944959307453,0.39770515521370814,3.0367504923008335,3.389902739278546e-06,1.0222740797449021,1.074008011248194,0.09829139086778274,0.37731682261975474,0.7258783373816203,4,3.316040978095093e-06,False
2800,4800,r2800_c4800,True,True,1.1164964883807686,0.3365628457280582,0.3214142236552272,0.4803667522732796,9.999999999999874,0.046380537053903215,1.2763736434268877,1.424659447328518,0.08408560656277453,0.1957332027288063,0.9530902065755772,4,0.03633774270783111,False
2800,5200,r2800_c5200,True,True,2.0875032100858903,0.2989824672357437,0.27397184188404405,0.4137644857195915,9.999999999999998,0.1711431780514876,0.9927724556787773,1.910084374012047,0.2750169494533273,0.11045145763261578,29.72985968084364,4,0.17238912811543888,False
2800,800,r2800_c800,True,True,0.366811396434807,0.2865786827544838,0.39251122166401015,0.8283730768276104,1.0000000000000562,1.00007126164311e-08,1.0165439100974025,2.066828839168006,0.16394387494945004,0.10007587170331768,0.29378590943532423,4,9.83795438356702e-09,False
3200,1200,r3200_c1200,True,True,0.27826468831465234,0.19601623786855388,0.6379639633687327,1.104309974021125,1.1014160632188221,0.19528647613577885,1.090911957529452,1.09720693588034,0.04426199948431711,0.19966447259435482,0.587471019014994,4,0.1790121327279581,False
3200,1600,r3200_c1600,True,True,3.8522986431091124,0.11293525973843112,0.4253401570495241,0.6813978352003939,2.2459026100338644,0.20269712337797685,1.3257070124341184,1.5132054625137143,0.4677379019810491,0.41605715084311434,23.88242921578457,4,0.15289737587327576,False
