chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2000_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.998533493610465,0.0007904234117178911,2.5436657386408186,0.4568429272720609,0.06158226254114071,0.03162076341205216,0.7837104451420385,0.23539596588461076,0.04826266238897127,0.030691609864696393,0.26188751906014235,0.051840904096746215,4
r2000_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8960310602020114,0.10071249695011952,-2.0128069018653383,0.751566148555541,0.3227110637507807,0.1416663881170645,0.04311842851791293,0.016072023973614354,0.013914793934277678,0.0014404447225268343,0.03402554009560585,0.005745260302968153,2
r2000_c2800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.999409375745775,0.009654772558074568,3.023801331981365,1.2532600172766255,0.03493270026496925,0.0897309493573935,0.7185423836472983,0.13862380073568953,0.025100625715627614,0.058075147948994904,0.06767290241769486,0.01007944988197815,4
r2000_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9785861040486448,0.047567712997493974,1.1740212900233598,0.48386742335271343,0.25677408400851026,0.06511466369988678,0.8306578172374508,0.21530729046179378,0.21329140014565498,0.01571550324283423,0.6329518669203941,0.08367074067881838,4
r2000_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9988724034106183,0.010960912281438423,1.6390377208747715,0.16297959580842972,0.1912585750387237,0.016463702471362612,0.9850220526317116,0.08061945999835922,0.18839391416805987,0.012557934600820784,0.5995822909889155,0.05990619598507782,4
r2000_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9891709350608513,0.03091034430920636,1.5735517585611767,0.6764137749738287,0.14329051978717458,0.08583872054243749,0.6911977310098498,0.19138084069800124,0.09904208215211706,0.028474102475108867,0.459124961741443,0.04264835096642148,4
r2000_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8841446677383825,0.09625147916148889,-0.05843581380947516,0.11955839056518244,0.3590705491515529,0.0853324320107968,0.33868926720427467,0.02540238336758782,0.12161334116677593,0.0393897912877086,0.4389520011626643,0.10265042974499859,4
r2000_c3200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7004760532885623,0.1366748980188401,-0.4982778478451195,0.28837166183899016,0.5720218373555759,0.09619405553080777,0.3475467957617377,0.07129793094554056,0.19880435667867224,0.039957213603547224,0.5882410641494155,0.1503051145505795,4
r2000_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8339643450798321,0.10251436755154739,-0.22067675797709096,0.16197905491233835,0.429235698791456,0.11901570767157738,0.3442366732738402,0.06719002643418116,0.1477586690023429,0.07243373967472008,0.5933818833160142,0.16433025526921857,4
r2000_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9495360649534317,0.12190365064854335,0.4878661627707306,0.8623678456989232,0.2435825495905959,0.22531950135785042,0.39675622947121014,0.11298735860238154,0.09664289394054888,0.10023220774806983,0.5876045982035148,0.05507588165595776,4
r2000_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9933859473949881,0.02463514685968395,1.4720905631679577,0.8785899953265452,0.08801321211940447,0.09414553703002372,0.38359123909334314,0.07112348120566078,0.033761097093467606,0.028494604742404932,0.4493080314322906,0.045325600759531924,3
r2000_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8179568371192752,0.2900331438603367,-0.848478713201384,0.9539434141031172,0.4327832141809882,0.31934666678254914,0.18525962679651753,0.1446186280243442,0.08017725674296718,0.13275165743166112,0.42873231258821826,0.193668263134501,4
r2000_c3600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.4855955968990176,0.37385394739439864,-1.3390427851065474,0.9935906990565532,0.7235660612249023,0.509619939953354,0.18964408234958582,0.19839348773614934,0.13722002170030084,0.20473482254350375,0.5301300464584734,0.34746195232274807,4
r2400_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8769424087800495,0.023092119362484037,0.24453340966218828,0.09050492952336275,0.3992363950788279,0.03297060701222942,0.5098349877747843,0.028261020045866076,0.20354468260426317,0.022427878069314695,0.6541932233143467,0.12482607790791252,4
r2400_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9349592527299027,0.05220766565692501,0.45129960004035397,0.32621529471747923,0.28227327743376507,0.08974431993999117,0.4432683179923911,0.07661636963977399,0.1251228009022646,0.05065793673813017,0.5496762800958493,0.07628888647010092,4
r2400_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9153422691794852,0.14190972922290607,0.16922481373726406,0.4703480579791538,0.3108901243919272,0.1920028388186942,0.368214027552411,0.06973428436451731,0.11447410482862157,0.08764469684434902,0.4710850920568145,0.06739783403209558,4
r2400_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.7745884637590094,0.18896103813395224,-0.3519138573592846,0.40684962608232095,0.4992083260272108,0.12623570385616362,0.35111353696459574,0.11526879522481018,0.17527880103358903,0.09489024153449363,0.5984744473389582,0.16125597038272396,4
r2400_c1200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7248836139632794,0.286109357883283,-0.4029258207474069,0.4532446836081299,0.552537532247427,0.19065054508676085,0.3692949111358229,0.10256924298725405,0.20404929887052042,0.09483797909178333,0.7286678645872394,0.1995777725518021,4
r2400_c1600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.7889914785334144,0.05815053003369272,-0.0271795349207693,0.2742385585498483,0.5123452005182582,0.0359912379058662,0.4986074349829173,0.11102212767092555,0.25545912625621714,0.04044389718621747,0.7136390077817134,0.11506615945634385,4
r2400_c1600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.8186826054539611,0.04526190634726739,-0.22747347877976498,0.225451612037106,0.4501655249300643,0.048015715959477824,0.35857644375071457,0.07600303476026454,0.1614187530285961,0.03797110733629193,0.659673216945748,0.09562758678397505,4
