row,col,chunk_id,size_ly,pix_ly,flux_mad_std,s2_floor,s2_plateau,snr2,snr,floor_frac
3200.0,4400.0,-1.0,,0.001599999999996271,,0.00014877848737535738,0.0016159712601107909,9.861592214160723,3.1403172155310557,0.0920675330359261
3200.0,4800.0,-1.0,,0.001599999999996271,,0.00016153458809284722,0.0025850544942119733,15.003102027450183,3.8733837955268755,0.06248788505407866
3200.0,5200.0,-1.0,,0.001599999999996271,,0.0001523416861795442,0.000986507981512737,5.475627297114695,2.340005832709546,0.15442519374849814
3600.0,800.0,-1.0,,0.001599999999996271,,0.00015803412280562687,0.0006003026586733194,2.7985635508076827,1.6728907767118817,0.26325740944557097
3600.0,1200.0,-1.0,,0.001599999999996271,,0.0001329868999095926,0.00042550896900093397,2.1996307101692296,1.4831152046180465,0.31253606762235064
3600.0,1600.0,-1.0,,0.001599999999996271,,0.0001435469030571283,0.0004167623482797519,1.903318284156157,1.3796080182994577,0.3444334730563817
3600.0,2000.0,-1.0,,0.001599999999996271,,0.00013919897086282638,0.00046597307771128197,2.347532491245752,1.5321659476850906,0.29872749633204
3600.0,2400.0,-1.0,,0.001599999999996271,,0.00012827758842930498,0.0003786141444351255,1.9515221565284062,1.3969689175240823,0.33880823079309175
3600.0,2800.0,-1.0,,0.001599999999996271,,0.00011288709741656921,0.0003407631701574835,2.0186192926904623,1.4207812261887691,0.3312772837639658
3600.0,3200.0,-1.0,,0.001599999999996271,,0.00011247496275103141,0.0004029892260770424,2.582923845630231,1.6071477360934279,0.279101661962369
3600.0,3600.0,-1.0,,0.001599999999996271,,0.00011352466370224363,0.00042578006442784387,2.7505512066047113,1.6584785818950787,0.26662747551319993
3600.0,4000.0,-1.0,,0.001599999999996271,,0.0001259686065484482,0.0005653490949259169,3.4880157875564066,1.8676230314376632,0.22281561548259854
3600.0,4400.0,-1.0,,0.001599999999996271,,0.00011664644189812076,0.0006656402937262881,4.706477479250157,2.1694417436866464,0.17523945439830282
3600.0,4800.0,-1.0,,0.001599999999996271,,0.0001186913744587092,0.0005639236888423855,3.7511766664945427,1.9367954632574247,0.21047417728160553
3600.0,5200.0,-1.0,,0.001599999999996271,,0.0001434884351119707,0.0010177590855093943,6.092969441859126,2.4683941018117683,0.14098467619196337
4000.0,2400.0,-1.0,,0.001599999999996271,,0.0001280791967207467,0.0005357366867240014,3.1828548307659785,1.7840557252412208,0.23907117039892026
4000.0,2800.0,-1.0,,0.001599999999996271,,0.00014142076866973025,0.0005256892815825385,2.7172000020040707,1.6483931575944104,0.2690196920964343
4000.0,3200.0,-1.0,,0.001599999999996271,,0.0001519115020971044,0.0007598268939180896,4.001773291876184,2.00044327384612,0.19992909347254648
4000.0,3600.0,-1.0,,0.001599999999996271,,0.00013217162621641422,0.0005191545137372726,2.9278817140921243,1.7111054070664742,0.2545901513307501
4000.0,4000.0,-1.0,,0.001599999999996271,,0.00013336544958158331,0.0004728706077596392,2.545675504736864,1.595517315712012,0.28203370518933407
4000.0,4400.0,-1.0,,0.001599999999996271,,0.00012834507985426752,0.00040619524267787295,2.164868050564128,1.4713490580294426,0.3159689389962887
4000.0,4800.0,-1.0,,0.001599999999996271,,0.00012579136031932254,0.00036314961921607094,1.886920200991644,1.3736521397324883,0.34638990009370696
4000.0,5200.0,-1.0,,0.001599999999996271,,0.00018175869544653127,0.0005312928686802029,1.9230671323589885,1.386746960465026,0.34210640902830547
4400.0,3600.0,-1.0,,0.001599999999996271,,0.00014024324232599574,0.0004949465771753826,2.529200900995131,1.5903461576006435,0.28335026201484576
4400.0,4000.0,-1.0,,0.001599999999996271,,0.00013796716229191462,0.0004702204595114566,2.4082056316890212,1.5518394348929987,0.2934095263214576
4400.0,4400.0,-1.0,,0.001599999999996271,,0.0001315024600299417,0.00041030486374350836,2.1201307082018572,1.4560668625450746,0.32049939362197544
4400.0,4800.0,-1.0,,0.001599999999996271,,0.0001709601900060968,0.00048062381233033365,1.8113200641224931,1.3458529132570518,0.35570478536464095
