chunk,size,r_split,n_inner,n_outer,w_frac_inner,r_min,r_max,a1_in,a2a1_in,a3a2_in,alpha_in,a1_out,a2a1_out,a3a2_out,alpha_out,ang1,ang2,a2a1_full,a3a2_full,alpha_full,n_blocks_ok,se_a2a1_in,se_a2a1_out,se_a3a2_in,se_a3a2_out,se_alpha_in,se_alpha_out,se_d_a2a1,se_d_a3a2,se_d_alpha,se_ang1,se_ang2,d_a2a1,z_a2a1,d_a3a2,z_a3a2,d_alpha,z_alpha,z_ang1,z_ang2
r2400_c2800,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.20974877324630228,0.2720136442342539,0.7094287986784014,0.7589015141736184,3.8351696372580304,0.5778538720835179,0.3849987610263159,0.29310428669353095,38.27831452862785,31.869607158476768,0.30026615738878626,0.7040442221447916,0.7082770634603796,4,0.07525521028077023,0.04692959438254832,0.14634187411004837,0.1992930289726552,0.13619673893823409,0.05950497074019279,0.10733598670123567,0.15065297134688765,0.16569288344204008,7.151450076041864,14.883796677587537,-0.305840227849264,-2.8493726777819157,0.32443003765208545,2.1534924585394704,0.46579722748008745,2.81120841042654,5.352524889583495,2.1412283336594466
r2400_c3200,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.24513834976095178,0.3226278441952255,0.44802296242623424,0.8910416665781077,3.6127013483306434,0.7556363070007364,0.3829279234353605,0.3111284134579955,15.618509272187381,45.71415569517772,0.31254346726541926,0.42819006067472654,0.8209484704075319,4,0.06890759916965988,0.41908307920278026,0.22271277897604708,0.13880470747484439,0.06998455925365413,0.13130666129743232,0.4749364484163837,0.2902752157347938,0.0923166811477918,36.36738898544877,10.084504363101102,-0.43300846280551086,-0.911718745211751,0.06509503899087377,0.22425283132111082,0.5799132531201121,6.281781861197071,0.4294646854751278,4.5331088221295675
r2400_c3600,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.27986217090377047,0.20841513443178136,0.7640264788471924,0.6703403844255738,3.4324917012622183,0.6490759778933429,0.486299886706021,0.29020502148423516,54.2857955211224,51.85257192899975,0.258526301750844,0.5868233940248685,0.7026894234955728,4,0.10786138965178074,0.25619393283440545,0.28347492562743726,0.24576381882183396,0.05551067671828048,0.03698333378172603,0.2788777656050735,0.2942447185889028,0.020892353049484984,35.531494805978426,37.16305966375507,-0.44066084346156154,-1.580121823285093,0.27772659214117146,0.9438626238494726,0.3801353629413386,18.194952097591003,1.5278218892155484,1.3952718747636186
r2400_c4000,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.2485401523297902,0.18775716218051178,0.7717408819250828,0.7414514324792639,4.826186144600097,0.5984825955187081,0.24921870729871967,0.23190768730418743,12.482663316748418,89.2102452772486,0.17442952303130302,0.8397726282583896,0.8005671730432634,3,0.0033638670391600346,0.1676166680941958,0.06849165624143772,0.07906769699106604,0.11172708679794217,0.11865524695950237,0.17041849531913028,0.038374294116858235,0.030218404402999294,10.592665347367278,21.22699533363503,-0.41072543333819633,-2.4100989306886014,0.5225221746263632,13.616463485560603,0.5095437451750765,16.862033427698197,1.178425156219146,4.202678894261185
r2400_c4400,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.6244740950794243,0.16997473964717852,0.5076528174336737,0.7079042901585056,0.9383829784455899,0.3829182479310159,0.3061942225239572,0.5169492479571858,22.39029875104923,30.10564836581563,0.16837924174927854,0.5042570020261654,0.7286806935123938,4,0.059968161760982526,0.3753568108124779,0.24604133964582436,0.3211533695008527,0.11661345474803282,0.6954474216552338,0.3564968010679845,0.5362300219776285,0.8018509205407347,39.33213794577988,33.63519122074462,-0.2129435082838374,-0.5973223536534028,0.20145859490971652,0.375694359981436,0.19095504220131987,0.23814282344721607,0.5692621840672555,0.8950639872458303
r2400_c800,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,6.990281964931729,0.3271293138159761,0.3147001599486417,0.521662643026986,1.2754228994479786,0.8101810058806946,0.31672239365944727,1.1831953837269282,12.22323072999501,12.212949220911481,0.38494991792283023,0.2857027206461793,0.598102869532403,4,0.06908110371454537,0.3218723941585671,0.07895142454588831,0.04100474408210662,0.04608649151487126,0.1253712577468671,0.38909272978751885,0.05631377501644756,0.09609520836316092,53.020535260272474,52.48238322980483,-0.48305169206471854,-1.2414821842816495,-0.0020222337108055655,-0.03591010743312683,-0.6615327406999423,-6.884138678381259,0.23053767130023112,0.23270569035393437
r2800_c1200,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,2.8977079308662357,0.12281581333468014,0.38733714393625585,0.5918996111192263,1.9439548560688693,0.202688686372015,0.3830558082894872,0.4942337041504151,6.680551098374321,8.492329644770145,0.13197033054911492,0.37781521985891675,0.6424836554108343,4,0.14309236051190954,0.3065083285114794,0.08003370402948287,0.29817320095820227,0.15511368590954203,7.124014521107033,0.16934648068615557,0.3583978264393588,7.046516226011618,24.961057858276945,56.697408801876364,-0.07987287303733487,-0.47165357504748334,0.004281335646768636,0.011945763425250687,0.09766590696881117,0.013860169172432435,0.26763894127824744,0.14978338206682024
r2800_c1600,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.4833725600669797,0.2152685975006901,0.5164057020651844,0.6830997784155728,2.935398087092536,0.7302744617677024,0.502344312304945,0.6649205380221501,2.9640843653568,6.747687703849992,0.2361403974342825,0.4993235963436353,0.4101447683953106,4,0.06901715636436422,0.19760896046386336,0.14133861608185158,0.09691080186061593,0.12457492458272644,0.21199745109664284,0.24859827006093474,0.16981239374411677,0.231219419730614,21.12517749540049,21.19838748221188,-0.5150058642670123,-2.0716389705398095,0.014061389760239407,0.08280543869741291,0.01817924039342267,0.0786233285015709,0.1403105070242444,0.31831136729207127
r2800_c2000,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.4361522342378192,0.484858064603369,0.4614841243350651,0.6525807017466393,2.063828960318931,0.4499772708844665,0.4904620395218382,0.4142807894067476,23.305860424312495,25.958424979239155,0.5130220278932989,0.4225116376589968,0.5753451045371932,4,0.2929823438666074,0.2633068106803915,0.18291088960416732,0.25085263592204615,0.1285855643635303,3.7841289345891265,0.2737880772407639,0.2581698518201425,3.7930722768938687,46.30266057955926,25.651604270644906,0.034880793718902514,0.12740070375025506,-0.028977915186773118,-0.11224360622463761,0.23829991233989167,0.06282503863465383,0.5033373921195596,1.011961072896535
r2800_c2400,400,0.2717611844096632,299934,299941,0.7034621267928448,0.009599999999977626,0.5006797572956955,0.3866392371846314,0.3120420683935396,0.6931975823471309,0.7916554940925704,4.697851126424626,0.3430966192640059,0.5983924030830525,0.447802951420801,3.830918205500556,12.054718618727946,0.2905994373522135,0.669796885600427,0.658242647118041,4,0.0813335111912823,0.20915704256318604,0.1232860341764727,0.3601470689263617,0.11812611129901335,0.2829636797644109,0.20686065213414745,0.45124111829075264,0.38398901532449065,51.47263151962266,41.93295803806851,-0.031054550870466324,-0.1501230444266786,0.09480517926407839,0.21009871534577582,0.3438525426717694,0.8954749457642588,0.07442631340968285,0.2874759898355886
