chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,beta,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_beta,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,se_var_inf,theta,var_inf
r2400_c2000,2400,2000,3d,powerlaw,0.8798068705866811,nan,0.3855579558512227,0.17986123330220025,0.46649597180560903,0.563584049795041,0.24715192569749544,,132085.83825520068,,True,67.4239867194181,27938,0.19055786418506226,10.440346405687364,-172.3657343810446,8.753895427342544,0.1,2.174355102274741,0.18292281982520642,0.2729426037483271,0.14694573604903832,0.08749779543024366,0.048484538237135354,0.1274714646199753,,8.00352877437647,0.6879575332748906,3.952575962705486,3.3500443887964444,4.009245590253429,8.00352877437647,,67.4239867194181,
r2400_c2000,2400,2000,2d,powerlaw,,nan,,,,0.5848664623155433,0.2817311766366599,,84747.73378832557,,True,,15220,,10.148480018759521,,,0.1,2.359699609330882,,,,,0.039168173279717736,0.131176579794347,,,,3.632620885749628,,,,,,
r2400_c2000,2400,2000,3d,weibull,0.8751720036955596,1.1552988250261653,0.3917509647840921,0.18090310941990448,0.4617808906216903,0.605875050667859,0.24779390521452904,1.0000000006356422,130965.2219128472,,True,67.12930075329648,27938,0.1644641718723483,10.438256395256804,-172.39380734270844,8.675253103656603,0.1,2.16511184046587,0.18532623255033473,0.2729613162624763,0.14088576108240447,0.08194929946020031,0.0729832615510965,0.12081252530284149,10.502232614172682,7.834681833474033,0.7083484065528185,3.9217188457017698,3.2879956906707686,3.9813745233947198,7.834681833474033,1.214052985465452,67.12930075329648,2.5498233504746044
r2400_c2000,2400,2000,2d,weibull,,0.4384075548609829,,,,0.6200194764688446,0.2815876621787304,1.615882909716625,83567.36759022508,,True,,15220,,10.153281088710404,,,0.1,2.34320904308478,,,,,0.0686166817608281,0.12295165529610722,7.508929098606786,,,3.5964994424475636,,,,0.9851665586523259,,1.769646547555844
r2400_c2400,2400,2400,3d,powerlaw,0.9440832547729585,nan,0.2708053535094351,0.13583256366209343,0.5015874387334107,0.5361714148901497,0.8377112524741115,,87718.33383545314,,True,65.45761492885553,27938,0.616377636527722,167.81741833728242,-177.27314557816038,-86.44298901130847,0.1,1.7719339548696422,0.06126298735122204,0.13629639832084167,0.07482736348568354,0.15113124109513726,0.06513147086252635,0.20779467494310014,,1.945697601866976,0.6627270498058971,153.89295896223555,314.38494791499886,157.09075361558527,1.945697601866976,,65.45761492885553,
r2400_c2400,2400,2400,2d,powerlaw,,nan,,,,0.5559499204972702,0.8728304846386493,,74026.59226646075,,True,,15220,,169.19309214636402,,,0.1,2.2053958477709523,,,,,0.05904470269175307,0.18344887684959804,,,,153.35074868642366,,,,,,
r2400_c2400,2400,2400,3d,weibull,0.9461525566832704,0.6374386549161212,0.26301520300327086,0.12728703547476644,0.4839531480360225,0.6343166255935415,0.8595440945818523,1.0000000000004956,81638.61009603836,,True,65.48462855658909,27938,0.6097762638494473,164.9030921539606,-177.37869218039242,-86.67970318353505,0.1,1.709425367855599,0.05292372571101216,0.11629265459508513,0.05398890163902518,0.1338981693179912,0.104363940717747,0.19441620886917374,0.39580996705727955,1.8433618256513746,0.6323079797594909,66.45322442266384,314.4965158834932,157.36741528388,1.8433618256513746,0.7448946424807298,65.48462855658909,1.716468469551671
r2400_c2400,2400,2400,2d,weibull,,0.12583691151047913,,,,0.6657521296893326,0.8655942398914123,1.0000000000173306,72253.92652383621,,True,,15220,,169.16063043493455,,,0.1,2.178830270690691,,,,,0.10059082256242086,0.18671960107297286,4.8588656923161134e-08,,,153.93589009127234,,,,0.49188821428476537,,1.4262720210750657
r2400_c2800,2400,2800,3d,powerlaw,0.9635048227170674,nan,0.2779186592744324,0.20563771719737747,0.7399205139166973,0.562951162083473,0.4672770846556964,,315429.80157790426,,True,69.15505709644383,27938,0.9792142884637984,157.26841378549523,164.76741412087267,117.56119081320803,0.1,3.3601116227482395,0.020025891208937895,0.055215255410455535,0.045245254895419695,0.0831457674431616,0.024946685605399796,0.09107460962927634,,2.9162170174258284,0.2310179638619524,4.053956829704225,2.5823301452491063,17.413861623757153,2.9162170174258284,,69.15505709644383,
r2400_c2800,2400,2800,2d,powerlaw,,nan,,,,0.6119218498141971,0.5070202028279752,,187772.1578519349,,True,,15220,,157.27940833376988,,,0.1,3.512434808219662,,,,,0.029309222178444953,0.0973988222291095,,,,4.478262591920352,,,,,,
r2400_c2800,2400,2800,3d,weibull,0.9715800775281352,0.21858585928586832,0.24099940169868436,0.17472379352216508,0.7249967937290481,0.8519759774368156,0.4687779446430596,1.048446675997578,282810.6629166079,,True,67.66231862912,27938,1.101372781492703,156.8342008093853,165.62344983663897,119.01232443333221,0.1,3.181634105313167,0.017392141618975128,0.0469223396857898,0.03111703858807601,0.08952407351749216,0.09616859015061965,0.09532620842812156,0.5448278939009369,2.23387221871422,0.27044613665241185,4.141677570747466,2.562630711759322,17.974359095736432,2.23387221871422,0.12405251667321324,67.66231862912,0.880129816602418
r2400_c2800,2400,2800,2d,weibull,,0.09284993398896198,,,,0.8532428431085227,0.47504999944343773,1.4002968327299437,165105.59682012617,,True,,15220,,157.60548847493013,,,0.1,3.2936206090215117,,,,,0.09704118185921037,0.08699906569379781,0.8206464767742865,,,4.352800742476116,,,,0.1343380950257033,,0.7970828527152328
