chunk,band,r_lo,r_hi,r_mid,fit_success,usable,b2,rms_resid,n_fit,b2b1,se_b2b1,b1,se_b1,pa2d,se_pa2d,alpha,se_alpha,n_ok_jk
r2400_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.037542390755898665,3.185206517904997,2050,0.337702257321897,0.055481949637502866,0.11117009123250647,0.008780558221818275,9.987125324017425,2.918463946060446,0.6780490097522315,0.10297574603456298,4
r2400_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.08622623092159301,2.5355084525260057,8360,0.2685585280612809,0.08333445858759812,0.3210705373761861,0.19181844622441505,9.94326460657839,3.9464166413134194,0.6166497669788166,0.04359368930028129,4
r2400_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.3953279485566473,1.6864544236802725,33460,0.2413208813339846,0.1275804832418218,1.638183759197859,0.9837867499076942,10.559041914482425,5.1105514442319295,0.5353524788361426,0.08110828772913767,4
r2400_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.2574512164863455,0.9163781452813969,132360,0.2214635802690283,0.22497642030634327,1.1624991168913659,0.8974418449296163,11.938369904874076,7.017129053949977,0.5451637653373,0.12222631709275326,4
r2400_c2000,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,0.26621912534559455,0.921522427517754,164355,0.2043467753948568,0.2718223037134104,1.302781141670489,1.423382054989497,13.320555100999625,8.674867953570466,0.5283965914444256,0.2685771941082266,4
r2400_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.03660687296571487,3.138852656163501,2050,0.8497204072345443,0.1294888996509355,0.04308108014594316,0.008050666327444288,171.7610707486754,106.06247126108603,0.6299733820981198,0.09893737975797279,4
r2400_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.10063113248806763,2.155144946714807,8360,0.8780345821803,0.08204572258027779,0.11460953193686799,0.18827643447608838,163.98215843644581,66.10106412494015,0.6719843848919501,0.1393266716513883,4
r2400_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.5146580107259258,1.9343268734374612,33460,0.8243377652489365,0.12984751828146393,0.6243290462017198,0.33166933371146623,170.26048744867634,65.34662380287033,0.5171267210862492,0.1061982316795397,4
r2400_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8603366849533028,1.7411710332041042,132360,0.5374110444913139,0.16053696856292163,1.6008913359189592,0.4779847079346568,162.20720263330676,37.91320944459844,0.415759051654383,0.0746713717437145,4
r2400_c2400,4,0.1521497464759124,0.45254833996038263,0.26240258229115665,True,True,1.0784351991984513,1.6578871298226086,164355,0.3476211809364365,0.14361382586289098,3.1023287945035953,1.1034009838780143,156.32719994915715,18.360791405832433,0.39219036616643366,0.15427378742426623,4
