chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2400_c4400,4,0.26240258229115665,0.2760041632626885,0.13995056901153033,0.13379828399738034,0.8336712685122871,1.235760361731999,12.860984110183892,13.25822481398248,0.33314807750336417,0.27084219993177316,True,True,True,0.006152285014149994
r2400_c800,0,0.01915451822365661,0.01915451822365661,0.2109675579393115,0.21601128658482072,0.4164286982409549,0.47935874407520573,171.7635887887587,171.76405959848324,0.3037493071700465,0.5673936337697747,True,True,True,-0.005043728645509227
r2400_c800,1,0.03821828837304667,0.03821828837304667,0.14789250331057543,0.1336397883633308,0.33345733457146104,0.3615175370690484,171.3091134202163,171.42582456125893,0.19520029795377092,0.5148103017189996,True,True,True,0.014252714947244643
r2400_c800,2,0.07625551053335333,0.07625551053335333,0.09766648861000489,0.08349984684379974,4.203991613464956,5.130076702505409,171.47925168707434,171.75762371657933,0.15621924378237365,0.3781608704724592,True,True,True,0.014166641766205149
r2400_c800,3,0.15214974647591237,0.15214974647591237,0.18635496227641085,0.19158705797883618,3.0729046139283427,2.952351936984551,172.81428020823017,173.4609989969291,0.4961134610657056,0.3409925981393164,True,True,True,-0.005232095702425332
r2400_c800,4,0.26240258229115665,0.2760041632626885,0.234401648470704,0.22076185647074342,1.7919848818030215,1.9482504645175998,173.15012165880626,173.3966605367903,0.5731976947403589,0.34154682107314654,True,True,True,0.013639791999960571
r2800_c1200,0,0.01915451822365661,0.01915451822365661,0.229469022688068,0.22298244875871248,0.12010105137543546,0.12644300894721108,178.29860567686737,178.2198156915866,0.3537932309897801,0.47341907134151556,True,True,True,0.006486573929355505
r2800_c1200,1,0.03821828837304667,0.03821828837304667,0.1698879341125088,0.17695871687461068,0.1735939318068864,0.20086816647353473,177.63257961417557,177.3285367488464,0.15198820763581003,0.49091423277287727,True,True,True,-0.007070782762101879
r2800_c1200,2,0.07625551053335333,0.07625551053335333,0.12386070089625685,0.12063659289863483,1.019298199786138,1.0307937564964118,176.90115541436387,177.14522204160747,0.039061605934237915,0.43518525488002413,True,True,True,0.0032241079976220166
r2800_c1200,3,0.15214974647591237,0.15214974647591237,0.14940466527048607,0.11976827312011595,1.1519257616556335,1.5174938852530575,175.7301792024013,177.14138036726803,0.06958697874930243,0.3334505447691107,True,True,True,0.029636392150370117
r2800_c1200,4,0.26240258229115665,0.2760041632626885,0.16602704704083535,0.17163698494850668,0.939329355094416,0.9265317749798475,175.1612352510498,176.85084688654712,0.20564741959812086,0.3659998110075263,True,True,True,-0.005609937907671336
r2800_c1600,0,0.01915451822365661,0.01915451822365661,0.3108466992407576,0.3045750612262177,0.08993966839481768,0.09469769624785657,11.635060425961507,11.704517578232227,0.3639664927134781,0.6049626295904558,True,True,True,0.006271638014539893
r2800_c1600,1,0.03821828837304667,0.03821828837304667,0.27357449795050814,0.28515952421890645,0.12102530599189816,0.18579733034529058,12.58753826674731,12.881179671278705,0.1936177082063917,0.6813372526589456,True,True,True,-0.011585026268398302
