chunk,band,r_lo,r_hi,r_mid,fit_success,usable,T,se_T,p,se_p,a2a1,se_a2a1,a3a2,se_a3a2,a3a1,se_a3a1,alpha,se_alpha,n_ok_jk
r2400_c1600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.7677565467193498,0.2439617750547577,-1.0770889704915323,0.6196429567216546,0.48708995638871455,0.2323287970715901,0.1658957951044605,0.11966880525483477,0.08080617560250279,0.07731336400685389,0.5975513542695609,0.48951149841074804,4
r2400_c2000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9089180947486591,0.14250567995367705,0.34686005656677743,0.4747538596209297,0.3394627536400032,0.1970883707447471,0.48021037449922244,0.0934709128240713,0.16301353605400323,0.10545357508567575,0.8918432335631052,0.087662286807061,4
r2400_c2000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9754966245422987,0.19944991232752265,0.6356398494543543,1.240125741214897,0.16446236972578254,0.31094112031578475,0.31054277017568915,0.10858284725683268,0.051072599884302905,0.08055602166910568,0.6369776995495879,0.12644679279680895,4
r2400_c2000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.971723296172137,0.18727686385796766,0.5612948969376279,0.9156640741932022,0.1765771534492023,0.30136079128316573,0.3095293158964266,0.09348056653660192,0.05465580551006994,0.11523242174505374,0.6941271828367882,0.13063323617702555,4
r2400_c2000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9988507300978021,0.05902791565549553,2.178046984776282,0.4671523465681871,0.035721905628540586,0.022237791034262128,0.31539035329030085,0.21342259060582963,0.011266344436388201,0.08520132672084943,0.5846988077085616,0.003614490862228814,2
r2400_c2000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9995846041393803,0.0024518649792344416,2.7532482679470256,0.2694792079399478,0.02167282151224083,0.050220895262974935,0.34012298698522186,0.1947208774998591,0.007371424789140926,0.11001596879543148,0.7087586502301272,0.04769970636647669,2
r2400_c2400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9091075131434417,0.033946627519540314,0.42589239940743884,0.26262709037922277,0.3511009583199536,0.05769400251360344,0.5375201308564943,0.11179195459769921,0.188723833059982,0.05449457635486479,0.92753493506363,0.1899626135812515,4
r2400_c2400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.928819925348414,0.05468640518693616,0.5278212670565567,0.5991714812388246,0.3091113403393701,0.07101125692838813,0.524016306848032,0.19173405473161473,0.16197938296948183,0.035531177764284744,0.9043227827002107,0.4021297841117297,4
r2400_c2400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9865330419786379,0.024751754448114404,1.4450930297927762,0.8497593111121485,0.14926747787890957,0.1168799382917555,0.6332294773610423,0.2841892338162877,0.09452056700426284,0.10659819327009583,0.37870680480343244,0.1428698065871516,4
r2400_c2400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9755374169280985,0.07765143197378896,1.119258036836856,0.5359558495706196,0.19226435737897885,0.16488657745259197,0.5888251751499278,0.1675872558219666,0.11321009390876555,0.09444669470843176,0.291787999620152,0.0880119810229558,4
r2400_c2400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9048124671612071,0.19331721063734103,0.2589911292361011,1.155309019870889,0.33973822217675803,0.26661078864081295,0.4401724207614518,0.16146515818657303,0.14954339568073555,0.07230663330833495,0.30171273455369996,0.09175531543686057,4
r2400_c2800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8954065779544297,0.09247104630467967,0.4886364060115751,0.37023912886971727,0.4426454657097064,0.09826142405231447,0.7215527971825627,0.15214660000609842,0.31939207394301683,0.05695984157554168,1.1438054038144596,0.17276052244206083,4
r2400_c2800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9727908411503352,0.030568878698885246,1.1202197370324773,0.6376780320790201,0.2254122329685927,0.08252323647099342,0.6910074529333744,0.1966022252874767,0.15576153296365164,0.029217334445623046,0.7784157166928908,0.18536520638195866,4
r2400_c2800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9946574364815386,0.005149838380198611,1.9120525566904503,0.5376869529744157,0.09584205475295082,0.0442021190757404,0.6485597467744904,0.08459080330557227,0.06215929876092062,0.028387015501955482,0.33996237242608335,0.02295204263167589,4
r2400_c2800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.5470470947318681,0.2972537033319844,-0.8664916607769466,0.48379931670136184,0.6890182760748471,0.22302892307995015,0.2896797885149326,0.042649695659861875,0.19959466849628518,0.04241645868492111,0.43030588551198573,0.0651214534365941,4
r2400_c2800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.3206539930413865,0.19817733238655305,-1.193192053406172,0.28584351815476344,0.8327839788585438,0.11604020156155997,0.2525431754622533,0.04039141037162358,0.21031391049502668,0.02525605801482683,0.5322636099242422,0.1019784812697351,4
r2400_c3200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8899574140676749,0.012670187631251328,0.3121364519561798,0.13149097639773347,0.3807242721863223,0.01821256507659804,0.5201992285573072,0.07187050427662547,0.1980524726843671,0.031738072135740744,0.9058666466398113,0.06130588670528352,3
r2400_c3200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9028233732293999,0.014424030489069935,0.03682749238492722,0.2824085596184105,0.3296189161147054,0.030402480451622402,0.34198424881248635,0.12865671083856037,0.11272447742187348,0.05197265228499328,0.669108158664881,0.034175427402747684,4
r2400_c3200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9114165337029209,0.06914282094250941,-0.1503935846943416,0.399778764541835,0.3076105054259873,0.10544170734485851,0.2646586295647888,0.11332178012411463,0.08141177480577383,0.04950906367041988,0.5993811460872414,0.04170510466910725,4
r2400_c3200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9349862542533915,0.18666462916238158,-0.21316147841299093,0.7286099543558967,0.2604260355131266,0.2623178221260263,0.21043091609684675,0.061237163634955634,0.05480168922849717,0.06224897815176605,0.5609760457006177,0.2682878515492861,4
r2400_c3200,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9170822152780245,0.17811983441235973,-0.47397599096534204,0.16377010935590142,0.29243268713656095,0.2655054655066156,0.18204583932276383,0.16818502021169765,0.05323615397518643,0.14556044780974822,0.7517327560486318,0.2962420862208397,3
r2400_c3600,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.9999994437662681,nan,-283.5508713894862,nan,0.0007458107882307823,nan,5.34625756595387e-127,nan,3.987296569348839e-130,nan,0.8819614276237798,nan,0
r2400_c3600,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9761532994798129,nan,1.173827224991026,nan,0.23843734937226407,nan,0.7711892583731036,nan,0.18388032263084494,nan,1.0582154166730986,nan,0
r2400_c3600,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9400088703380167,0.04008325255041698,0.6503790088678967,0.3838818690580942,0.29125852544387126,0.047434406590977085,0.5581290930799043,0.12693001217925748,0.1625598566577781,0.022238768919610838,0.7556810117415752,0.1161557410206158,3
r2400_c3600,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9964700102558397,0.048335061460267954,1.9107584728654707,0.9783051518290276,0.13248989426857713,0.10131191670082941,0.8953948961495619,0.13918295831101435,0.11863077511947906,0.003329626594985393,0.4612127458358554,0.1377896571436904,2
r2400_c3600,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,False,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21979239684639298,nan,1
r2400_c4000,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9847275497366114,0.016322510775924965,1.336807278844181,0.27844176266763654,0.2181298355053865,0.02488339587421296,0.8303918850798792,0.13765956184916142,0.18113324529748187,0.018581337112690603,0.9197974035837959,0.05766557112106262,3
r2400_c4000,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,False,0.9993366993396466,0.007871389143294313,-1.114649429214654,0.2118894874963296,0.02575554266418351,0.008811957664485967,0.008448597268210269,0.11884635239726143,0.00021759820739389383,0.016874840646226706,0.8613361907169823,0.03577500689931351,3
r2400_c4000,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9963343107163377,0.011247206253614486,1.8629659104703071,0.4847073844526793,0.14026476036163632,0.02808178271514092,0.903700221991896,0.21604481341683318,0.12675729507645087,0.029868231635733194,0.6791086075506803,0.11198204694020669,4
r2400_c4000,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9904173821355425,0.003247483612581466,1.6337175781607796,0.7305796991413821,0.13441256125030557,0.00682738930958337,0.6885799707503227,0.32275921130694357,0.09255379749421136,0.04027195824048465,0.4683210054101558,0.20159136397385,3
r2400_c4000,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.9944314807848205,nan,0.6263222816881089,nan,0.07537126958955698,nan,0.14099838609269477,nan,0.010627227369884938,nan,0.11748408069184024,nan,0
r2400_c4400,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,False,0.9953906672056128,nan,-6.704756312889237,nan,0.06789206747570901,nan,8.317261668408925e-05,nan,5.646760904047469e-06,nan,0.8806007361218301,nan,0
r2400_c4400,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,False,0.9927291213539664,0.014757228320739979,-9.520906575338909,0.38177076616673966,0.08526944732033617,0.056028413197792316,6.2505215911543275e-06,0.13397815534127494,5.329785215415577e-07,0.034781601361224705,0.8792272929270976,0.02380677507687107,3
r2400_c4400,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,False,0.9969567838329322,nan,-5.587048170053252,nan,0.05516535413313802,nan,0.00020665324064635007,nan,1.1400099203016494e-05,nan,0.8291371604743362,nan,0
r2400_c4400,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9914751058039137,nan,0.8212932206296877,nan,0.09451931428148758,nan,0.2148838002727848,nan,0.020310669451983752,nan,0.4341094330419617,nan,1
r2400_c4400,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,False,0.9615686996347268,nan,-4.68145515169485,nan,0.19603933862958803,nan,0.0018164066742810815,nan,0.00035608716310843273,nan,0.3766854877480952,nan,1
r2400_c800,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.8721044328627611,0.04787177782588103,0.1734108355834154,0.0809053362444205,0.39892018052900735,0.0674021486883809,0.47445756528019284,0.034738676766146295,0.18927069759492782,0.04883462409355878,0.7735978957492576,0.10481450031977649,4
r2400_c800,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9152485445242398,0.10884029842637727,0.03492945560348781,0.23690547926564515,0.3054406086416017,0.1358236008292905,0.31629800033839456,0.02597341232992982,0.09661025373548078,0.05656361938993108,0.5401023350292148,0.0670828771972088,4
r2400_c800,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.9403135445307232,0.21807841599437042,0.3429298199662947,0.5318552237914858,0.261588353844938,0.26274392866906204,0.3685962677158244,0.05963054768860549,0.09642049090517057,0.12455085422058718,0.5567447859431751,0.32047835489929705,4
r2400_c800,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.8698481136465687,0.0763137491423828,0.1266457820689948,0.029262509186462383,0.3977380834992938,0.0857315864679455,0.45143865263495436,0.060614752656612786,0.17955434451653016,0.07283562809932587,0.5504900484380107,0.11514827460551272,4
r2400_c800,4,0.1521497464759124,0.5006797572968483,0.2760041632626885,True,True,0.8091755766172104,0.03175320001958051,-0.044328875770754284,0.12088152785267936,0.4795802239277383,0.022883086599386544,0.45878528503557087,0.05412135589585822,0.22002434973211032,0.03796562244301919,0.7094237308561067,0.11891354582669254,4
r2800_c1200,0,0.009599999999977628,0.03821828837304668,0.01915451822365661,True,True,0.9793388108403698,0.010292217129204239,1.2522793764440605,0.2970938490780704,0.19405262418112745,0.052020752834726215,0.6788558159655215,0.02829751539759321,0.13173375252872996,0.03621224854827855,1.0397916327064105,0.05002972752800171,4
r2800_c1200,1,0.01915451822365661,0.0762555105333533,0.03821828837304667,True,True,0.9938572733740418,0.002716774597968667,1.8561708708082327,0.24652948622482315,0.11064726927832927,0.021623803167910842,0.7080525103384945,0.08067318645362319,0.07834407677462041,0.016613001840280476,0.9143932560675087,0.04918981067509936,4
r2800_c1200,2,0.03821828837304668,0.15214974647591234,0.07625551053335333,True,True,0.997147649011717,0.0020009299917909435,2.1406211336858387,0.24127858067668903,0.06336411973503071,0.03257414395849546,0.5388940048836608,0.18885618228755904,0.034146544249938515,0.031774238762068335,0.5927922086432172,0.11655995639418486,4
r2800_c1200,3,0.07625551053335335,0.30357865537545703,0.15214974647591237,True,True,0.9921556261998922,0.004662481466577382,1.2135197039115886,0.08517843111649993,0.09323954888680439,0.027066420377510392,0.313779867104399,0.057147698469865144,0.029256693258575592,0.014661465777324066,0.42946845860015836,0.10581456509762827,3
