chunk,row,col,mode,profile,T,a1,a2a1,a3a1,a3a2,alpha,b2b1,beta,chi2,error,fit_success,incl,n_fit,p,pa2d,phi,psi,rcut,rms_resid,se_T,se_a2a1,se_a3a1,se_a3a2,se_alpha,se_b2b1,se_beta,se_incl,se_p,se_pa2d,se_phi,se_psi,se_theta,se_var_inf,theta,var_inf
r1200_c3600,1200,3600,3d,powerlaw,0.8571920886708424,nan,0.39352328954237964,0.11857756321965073,0.3013228603510155,0.14624431843814645,0.21257599849624964,,27882.22411784791,,True,53.05083484062899,27938,-0.2669579360805825,1.7631107818559866,172.48918334452657,-163.9832206771341,0.1,0.9990012930784817,0.22802224934994103,0.2873933343789506,0.1714007965765168,0.17959377553818368,0.04705428572004106,0.2139294284891218,,14.260210488541208,0.4292133899412194,1.923211542942239,6.3466800246077435,7.339999910367013,14.260210488541208,,53.05083484062899,
r1200_c3600,1200,3600,2d,powerlaw,,nan,,,,0.14709306435903663,0.2352107524388289,,23349.337177787736,,True,,15220,,2.1063531226572287,,,0.1,1.238596795649688,,,,,0.04447643054118345,0.18279782978716266,,,,1.3056505003440095,,,,,,
r1200_c3600,1200,3600,3d,weibull,0.8497538836222224,0.6494133127086644,0.40350533222730733,0.1216266106992072,0.3014250394854536,0.14892062140520038,0.21407812452432984,8.116769911209603,27767.056793498836,,True,52.93097727529763,27938,-0.29166834256093743,1.7549598624073597,172.47315139838813,-164.0221779461523,0.1,0.9969359743805322,0.2206871240913199,0.2742617124715811,0.16605341245165506,0.17544533458441297,0.049747556699142555,0.20895424397373422,3.7414049758722796,14.151119895308,0.4054976541302548,1.9125921324744968,6.355415153226561,7.363128188420784,14.151119895308,6.429693691985326e-05,52.93097727529763,0.0005052466223408662
r1200_c3600,1200,3600,2d,weibull,,0.35378519521899093,,,,0.14912751128446186,0.23652638498384954,9.145063134777736,23305.572606573063,,True,,15220,,2.1062332820700225,,,0.1,1.237435476133402,,,,,0.046979661679204275,0.17893721561314863,4.560309615797756,,,1.2957861483010433,,,,7.171017057463988e-05,,0.0005071074644662922
r1200_c4000,1200,4000,3d,powerlaw,0.863019328782748,nan,0.4678914166431129,0.3081358583742558,0.6585627507018115,0.19384050974608896,0.7172083506024827,,54357.408447330716,,True,46.13473957832934,27938,0.3418235567620451,139.1952204247566,177.23371886540977,117.18090084029222,0.1,1.394863515974116,0.10445306919035954,0.11337159948000818,0.11752182436493645,0.19564103948938685,0.024993667830167397,0.15538114346190157,,7.018909626091828,0.38097400065630255,21.66563539832497,538.0529218621854,12.93569741957649,7.018909626091828,,46.13473957832934,
r1200_c4000,1200,4000,2d,powerlaw,,nan,,,,0.19283593649721006,0.7459159666546047,,41640.75004270184,,True,,15220,,144.07894538204965,,,0.1,1.6540626137693528,,,,,0.026768906305701286,0.12412466739054383,,,,23.470188508598973,,,,,,
r1200_c4000,1200,4000,3d,weibull,0.8630212688612513,1.2434372566826961,0.46788927928050694,0.3081353991700057,0.6585647776410661,0.19384046293265159,0.7172094044117199,9.999999992275102,54357.4084983819,,True,46.13470092267413,27938,0.3418312026642272,139.19526920222893,177.23357856874378,117.18094677274767,0.1,1.3948635166291272,0.1049486425169844,0.11306821321804245,0.11605475904047523,0.19555302566897728,0.024346187320980744,0.1536837821803718,3.3011402053186933,7.016730231454542,0.3833415844568377,21.692225069919413,538.0501802862316,12.871510586440085,7.016730231454542,0.00022074512261087022,46.13470092267413,0.0007074632500374355
r1200_c4000,1200,4000,2d,weibull,,0.5961857147410607,,,,0.19283593334920424,0.7459168522484925,9.96027463635107,41640.750048241054,,True,,15220,,144.0788945666291,,,0.1,1.6540626138793677,,,,,0.026281843669462204,0.1158753259674385,1.2837124296277214,,,24.214937149635553,,,,0.00025279756556929975,,0.0006992949941612705
r1200_c4400,1200,4400,3d,powerlaw,0.8720235041418732,nan,0.40415662262693164,0.20138604158296416,0.4982871251100575,0.19737054056429984,0.42650399527636557,,41029.26143624432,,True,52.02749753334412,27938,0.2093739847233449,142.91291856551663,165.6392455397986,139.79123402010583,0.1,1.2118509096054744,0.1618256977737408,0.23616814489942553,0.1733690519251193,0.10770054878627962,0.06423480080701438,0.1288629883318748,,5.434558856770919,0.33377603491588803,6.650620408340733,5.34719988789152,7.449016318413981,5.434558856770919,,52.02749753334412,
r1200_c4400,1200,4400,2d,powerlaw,,nan,,,,0.19810121524339908,0.45862106676402026,,24647.21908903459,,True,,15220,,143.7243797448165,,,0.1,1.2725552193919707,,,,,0.059296127849876694,0.1261958448889245,,,,6.695964211103834,,,,,,
r1200_c4400,1200,4400,3d,weibull,0.8696325069615671,0.3969769753348628,0.40692048020208116,0.20123659726716878,0.4945354364253981,0.19946469926934396,0.42523174238878825,9.999999999915186,40920.643962690534,,True,51.915767306504605,27938,0.19500102360387883,142.74765730567498,165.74188460179258,139.62767206511725,0.1,1.2102457696345261,0.15901129690203886,0.22960893651036893,0.16752475474702597,0.10454803358990963,0.06464350779648026,0.1283809044619176,1.7251917599639806,5.630955480961106,0.31917744593992914,6.56633198335146,5.795702396575354,7.707470819233932,5.630955480961106,0.0001365889555173562,51.915767306504605,0.000630726114699318
r1200_c4400,1200,4400,2d,weibull,,0.7674119032690362,,,,0.19810119679080862,0.45862386668316674,9.999960693604114,24647.21914190054,,True,,15220,,143.72424576995175,,,0.1,1.2725552207567261,,,,,0.05929612299799153,0.12622322353880355,1.8398548897899625,,,6.695880510225779,,,,0.0001478506032391447,,0.000809029756116668
r1200_c4800,1200,4800,3d,powerlaw,0.9792268054436404,nan,0.1829879769145952,0.11393446928939117,0.6226336353375123,0.1393638971242977,0.5008463941045792,,506241.1214408035,,True,66.33768250367302,27938,1.2245378297775722,160.41132001908522,174.80013798923875,114.87418655195579,0.1,4.256778508464686,0.04302802204269347,0.12196527340502751,0.0453192131848759,0.15276928061797249,0.03011649823115335,0.13978426748743664,,5.890501138855704,0.8292193074462103,3.860109420680853,451.2776471207064,242.6425586719942,5.890501138855704,,66.33768250367302,
r1200_c4800,1200,4800,2d,powerlaw,,nan,,,,0.10636117833263913,0.39132377571485877,,374374.7504476459,,True,,15220,,165.02580100327475,,,0.1,4.959591978361684,,,,,0.021036002738772618,0.1076339724490669,,,,5.119938877245136,,,,,,
r1200_c4800,1200,4800,3d,weibull,0.9792197110792943,4.2591699325839745,0.18301631055781561,0.11394956220916977,0.6226197100240015,0.13936469665434967,0.5008523434958813,9.999999999999998,506241.1217719475,,True,66.33714796006518,27938,1.224360637509092,160.41182618962597,174.8020693165683,114.87519747686369,0.1,4.256778509856914,0.04298478469340158,0.12182723970721768,0.0452433940943232,0.1526976268649726,0.03011648699190592,0.13978913717246674,2.9258197737781277e-06,5.890713322441108,0.8284539432580911,3.8597941500687605,451.2838572828637,242.64427219500794,5.890713322441108,0.00014884750856477535,66.33714796006518,0.0008725456642986982
r1200_c4800,1200,4800,2d,weibull,,0.178674267507971,,,,0.11152154958375259,0.3837282665119591,9.999999918561164,374193.37417675863,,True,,15220,,165.43239987156898,,,0.1,4.95839042660536,,,,,0.02144858666901904,0.10017904399992486,5.680988151132869,,,4.813830425309516,,,,4.63778180031957e-05,,0.0006500727688990316
r1200_c800,1200,800,3d,powerlaw,0.835165840087341,nan,0.44010687606715254,0.18589215757313735,0.4223795802380817,0.06735930732084985,0.4977798875170272,,270617.6563438081,,True,84.15299394361939,19227,-0.041113208585322525,36.95399571871158,-144.3425269194687,-92.09353224008721,0.1,3.7516498778180174,0.11058304104285953,0.15552755152052258,0.12328335753659632,0.19712603307731433,0.010081205199244346,0.1675154514006328,,7.81201791474275,0.45407792468179253,6.234564780385336,13.312930115567578,13.848352691418667,7.81201791474275,,84.15299394361939,
r1200_c800,1200,800,2d,powerlaw,,nan,,,,0.06261974292885324,0.44348889765473093,,263324.06182892853,,True,,12176,,37.153064671826385,,,0.1,4.65042830241871,,,,,0.008214118661743297,0.1461762653929362,,,,6.056269518244842,,,,,,
r1200_c800,1200,800,3d,weibull,0.8351354389782301,3.4240843458067034,0.44014086350268294,0.18589398303755655,0.4223511117740682,0.06735937108835591,0.4978170759787283,6.779228312524852,270617.65631413355,,True,84.1519945022309,19227,-0.04125783347881007,36.95472300084976,-144.34806467106438,-92.10297774633175,0.1,3.751649877612324,0.2580988589944885,0.5952285053181022,0.32165631920147103,0.7147269411170161,0.011684646514324904,0.15524593907349446,2.418190065891995,12.121057398076548,66.07342565829667,6.247118372521208,512.1271111597468,12.659203448447713,12.52821687713102,0.00016152044855070855,84.1519945022309,0.0006805177581870177
r1200_c800,1200,800,2d,weibull,,1.1199301030680078,,,,0.06262064205295152,0.4435263581057557,9.806389183565535,263324.06182662497,,True,,12176,,37.154528375882144,,,0.1,4.650428302398369,,,,,0.008213557418899555,0.14620245145324356,2.4420706440473903,,,6.055789736385806,,,,2.394594816410188e-05,,0.0006254373981904815
r1600_c1200,1600,1200,3d,powerlaw,0.6740234376109344,nan,0.6158577094655548,0.2812179487572391,0.456628121130905,0.08782823855587736,0.28440268012145203,,114957.40964929383,,True,84.85091010137127,27938,-0.29914662541465376,1.0550216897566316,-178.46292539488795,-6.228239165099379,0.1,2.0284804577854234,0.6915515841065288,0.48328325779944903,0.2863186073645646,0.4529898277476477,0.06625799260859083,0.25751358293768994,,40.673848864651475,5.502279811851937,3.284530843236233,12.183370846833734,77.86732427482275,40.673848864651475,,84.85091010137127,
r1600_c1200,1600,1200,2d,powerlaw,,nan,,,,0.11108534311833035,0.37444983984124797,,70852.16793594582,,True,,15220,,3.245655989726503,,,0.1,2.1575916139677553,,,,,0.03837448285479639,0.09646711706418558,,,,3.8410184639549505,,,,,,
r1600_c1200,1600,1200,3d,weibull,0.6761614584181688,10.085102922716196,0.6142455408514227,0.28118061947988016,0.4577658294273133,0.08832149010936849,0.28435375577924615,1.0,114957.7967144566,,True,84.88666763644753,27938,-0.29403698797265054,1.0579705876537342,-178.46384931313028,-6.2297369762476995,0.1,2.028483872760848,0.9466879243246323,1.2850218829725188,0.541790820825037,0.8404418811287934,0.04261635074079218,0.21795172543226113,14.580143527050941,41.90192224351916,17.089639233688153,6.334664031754277,591.7068998987216,329.6339787859673,41.944827835945866,0.0002841082717902017,84.88666763644753,0.0006138198623135404
r1600_c1200,1600,1200,2d,weibull,,3.1704353990787566,,,,0.11108539894161464,0.37445071207844527,8.655648095043434,70852.16793592437,,True,,15220,,3.2456540975346786,,,0.1,2.1575916139674285,,,,,0.03837453151940366,0.09646662643608216,5.318581597036998,,,3.84113405181057,,,,0.00013605426755583484,,0.0005980424348822648
r1600_c1600,1600,1600,3d,powerlaw,0.946232332165673,nan,0.2469318451316938,0.08727673768738488,0.35344464234995043,0.3334743662836505,0.28391804990380703,,103882.75726771497,,True,39.074107867937634,27938,0.35861450643541337,7.676795598828657,179.12749645579933,11.537597683196003,0.1,1.928297674920879,0.04551644295217879,0.10629161983871925,0.05564153045191786,0.10467014001095631,0.05390050604510389,0.1374442303569056,,14.516659463791676,0.3960602956840398,5.802804645638053,1.7902997450429006,306.2670976479656,14.516659463791681,,39.074107867937634,
r1600_c1600,1600,1600,2d,powerlaw,,nan,,,,0.36022515829574064,0.3202248764277798,,78411.38592034898,,True,,15220,,9.013457411797233,,,0.1,2.2697720239616146,,,,,0.04974034261820089,0.1409766444491151,,,,6.628710412018749,,,,,,
r1600_c1600,1600,1600,3d,weibull,0.9440738793001496,1.085269339288978,0.25175894773113744,0.08887159581471782,0.3530027298558105,0.33695260484937234,0.28370281179577594,5.327443806694914,103754.22066538583,,True,39.09095597146037,27938,0.3380037171092667,7.654276554233733,179.11650481485606,11.522181529978491,0.1,1.9271043414207403,0.04903375186942734,0.11122925331724154,0.05753233981072119,0.09791291278235131,0.044976786965967616,0.1306165906483225,6.049228892182499,14.27241087631117,0.3839455265710978,5.750438829999822,1.777953653489189,306.22645028638306,14.27241087631117,0.0006121915934040295,39.09095597146037,0.0012286101203317962
r1600_c1600,1600,1600,2d,weibull,,0.2742402443469006,,,,0.3756048516158322,0.3185992639542633,3.1352406712340875,77801.6157792619,,True,,15220,,8.880269204826044,,,0.1,2.260929299990888,,,,,0.045040953716853876,0.12930724400094584,5.9816355124568865,,,6.469866130469398,,,,0.0006562034811456796,,0.0012335243698780762
r1600_c2000,1600,2000,3d,powerlaw,0.9927110362964913,nan,0.09830462992529984,0.048910875660031536,0.49754396814471663,0.7148540377950215,0.3820072519757213,,181346.43553059793,,True,45.899444032884645,27938,1.6216128048777225,7.84481740080084,171.515537406036,-153.37573131647488,0.1,2.547750264435087,0.06730934752424361,0.2517191849839225,0.13186056545466585,0.16755473651013397,0.10780267571220263,0.1599118622153589,,10.818328563380659,1.7775649820898056,8.015580388937055,4.672960937406216,8.289239624194389,10.818328563380659,,45.899444032884645,
