chunk,band,r_mid_2d,r_mid_3d,b2b1_meas,b2b1_pred,b1_meas,b1_pred,pa2d_meas,pa2d_pred,a2a1_3d,a3a2_3d,usable_2d,usable_3d,usable_both,d_b2b1
r2800_c1200,4,0.26240258229115665,0.2760041632626885,0.022263195482411877,0.07031247656294129,8.762815448971901,2.3169425087384896,176.34101538905983,177.29431250779461,0.051444157462977654,0.1478907164447859,True,True,True,-0.048049281080529416
r2800_c1600,0,0.01915451822365661,0.01915451822365661,0.30099507168010675,0.29353020783576167,0.06201895546180953,0.06955510466719352,12.756841304119293,12.815629183896654,0.2798419925081456,0.7416220806109165,True,True,True,0.007464863844345082
r2800_c1600,1,0.03821828837304667,0.03821828837304667,0.24630638446843114,0.2138539547334388,0.1448097453377278,0.17672619869613085,13.570424757031827,13.673283492628245,0.09693057561276618,0.6499342034445451,True,True,True,0.03245242973499235
r2800_c1600,2,0.07625551053335333,0.07625551053335333,0.17475632799865717,0.18721298099114456,0.37652733998036125,0.3798322945638765,14.129717788148842,14.075210901770767,0.02070834979179412,0.5636662115147165,True,True,True,-0.012456652992487383
r2800_c1600,3,0.15214974647591237,0.15214974647591237,0.19528403669651484,0.14155532219191816,0.6058472438360513,0.8048846068681818,13.96966300784611,12.978003532116185,0.05737665297169333,0.4510501065678879,True,True,True,0.05372871450459668
r2800_c1600,4,0.26240258229115665,0.2760041632626885,0.28762528824404476,0.25107257421338763,0.6107382371621949,0.651718086719355,14.148412890905442,13.621918121164725,0.4562539207528732,0.4730338816027747,True,True,True,0.03655271403065713
r2800_c2000,0,0.01915451822365661,0.01915451822365661,0.4786179318721591,0.46859732508679997,0.041932118124105695,0.04548545991916044,15.382390803616396,15.269675571096382,0.45618293092480844,0.7885999167769482,True,True,True,0.010020606785359154
r2800_c2000,1,0.03821828837304667,0.03821828837304667,0.44529605555488905,0.3754167752062577,0.08424529866333387,0.0990253953016729,17.53278678876746,16.327393020368703,0.35224230064014783,0.6277427110340406,True,True,True,0.06987928034863133
r2800_c2000,2,0.07625551053335333,0.07625551053335333,0.391360766152615,0.43875068543639567,0.16274601081181322,0.15783343131127894,25.62062405296782,25.25926108796634,0.3692537777347028,0.6144244299357369,True,True,True,-0.04738991928378067
r2800_c2000,3,0.15214974647591237,0.15214974647591237,0.2674603469575345,0.4466811312196667,0.3685664217591215,0.3302167193984577,33.64304486962117,32.54362101560411,0.5691716876059474,0.40679588729298194,True,True,True,-0.17922078426213217
r2800_c2000,4,0.26240258229115665,0.2760041632626885,0.13746564102693687,0.47309565249888985,0.6866046915205178,0.4299184089090041,35.32165438623668,32.837596764677485,0.5464937308474243,0.34144014399182565,True,True,True,-0.335630011471953
r2800_c2400,0,0.01915451822365661,0.01915451822365661,0.6342209718319479,0.6226436878643367,0.035192700844393895,0.037714386787165315,174.02860747349473,174.28896980848577,0.3734867789346626,0.7613876971319856,True,True,True,0.011577283967611263
r2800_c2400,1,0.03821828837304667,0.03821828837304667,0.5689359323904079,0.48523017937268936,0.07324424252905061,0.0853407682625424,177.58626499534188,177.92541497030336,0.2663154848029713,0.6792687807269253,True,True,True,0.08370575301771849
r2800_c2400,2,0.07625551053335333,0.07625551053335333,0.45326773634192125,0.4209812650716781,0.16978185640670249,0.180984829795936,178.82740283823156,0.6942101535814931,0.27104717133755624,0.6141128106350617,True,True,True,0.032286471270243144
r2800_c2400,3,0.15214974647591237,0.15214974647591237,0.37825173259600486,0.37653843023188427,0.38938559198082484,0.4043112957696419,179.96128291071247,2.6222485430784124,0.15494579439100378,0.5462674322627945,True,True,True,0.0017133023641205947
r2800_c2400,4,0.26240258229115665,0.2760041632626885,0.33371584762304524,0.38207917136843933,0.5262177101310588,0.49286060321522546,179.9496759263145,1.0541417000082018,0.15285407006782822,0.5643026554868545,True,True,True,-0.04836332374539409
r2800_c2800,0,0.01915451822365661,0.01915451822365661,0.551980215097823,0.5376918942041972,0.037552336309466375,0.03759824029192675,149.31856789624666,149.38944880032994,0.33801249721181703,0.6347384622339363,True,True,True,0.014288320893625861
r2800_c2800,1,0.03821828837304667,0.03821828837304667,0.40699584544366,0.4189634517444739,0.09270070822709535,0.08670046216755217,148.25424562731413,148.5889045780865,0.35272629157925894,0.5034860870398761,True,True,True,-0.011967606300813893
r2800_c2800,2,0.07625551053335333,0.07625551053335333,0.344820929392015,0.39805908904534476,0.20107618960237209,0.1768496055711,142.7850372267421,142.2486591079648,0.44175916304342905,0.43456144490330095,True,True,True,-0.053238159653329786
r2800_c2800,3,0.15214974647591237,0.15214974647591237,0.41035234772383467,0.42145654561649437,0.29294878924757894,0.3050730265794443,122.20406466888281,122.54054088411893,0.587514243523811,0.3452480134971585,True,True,True,-0.011104197892659706
r2800_c2800,4,0.26240258229115665,0.2760041632626885,0.4811708752791134,0.49202833982036137,0.357782521111688,0.38673180266301543,111.39328332891868,111.14938198296908,0.7434118089648042,0.4560284799099234,True,True,True,-0.010857464541247974
